Unix,Date,Symbol,Open,High,Low,Close,Volume ICP,Volume EUR,tradecount
1692835200000,2023-08-24,ICPEUR,3.343,3.429,3.252,3.351,4000.54,13355.47855,187
1692748800000,2023-08-23,ICPEUR,3.176,3.359,3.139,3.325,4341.43,14066.84189,182
1692662400000,2023-08-22,ICPEUR,3.22,3.247,3.011,3.171,5026.42,15734.74546,228
1692576000000,2023-08-21,ICPEUR,3.325,3.344,3.181,3.23,2510.31,8145.71452,133
1692489600000,2023-08-20,ICPEUR,3.34,3.374,3.291,3.343,1551.25,5167.98321,91
1692403200000,2023-08-19,ICPEUR,3.294,3.357,3.258,3.324,4178.33,13845.02221,160
1692316800000,2023-08-18,ICPEUR,3.167,3.379,3.153,3.294,9465.76,30990.52685,374
1692230400000,2023-08-17,ICPEUR,3.418,3.549,2.967,3.167,13738.0,45068.81548,468
1692144000000,2023-08-16,ICPEUR,3.545,3.546,3.318,3.381,6150.18,21264.42799,234
1692057600000,2023-08-15,ICPEUR,3.745,3.759,3.308,3.548,8665.86,30962.83552,284
1691971200000,2023-08-14,ICPEUR,3.727,3.838,3.727,3.778,3247.57,12323.99101,138
1691884800000,2023-08-13,ICPEUR,3.735,3.771,3.703,3.716,2248.87,8408.01144,110
1691798400000,2023-08-12,ICPEUR,3.75,3.769,3.712,3.723,1653.39,6187.67097,81
1691712000000,2023-08-11,ICPEUR,3.745,3.75,3.705,3.75,1966.86,7333.62226,80
1691625600000,2023-08-10,ICPEUR,3.819,3.948,3.69,3.733,3424.37,12794.35113,141
1691539200000,2023-08-09,ICPEUR,3.826,3.84,3.748,3.801,3124.91,11861.11011,147
1691452800000,2023-08-08,ICPEUR,3.8,3.908,3.759,3.826,7114.55,27256.24784,193
1691366400000,2023-08-07,ICPEUR,3.795,3.847,3.723,3.795,9910.77,37399.72751,283
1691280000000,2023-08-06,ICPEUR,3.709,3.82,3.709,3.801,2483.15,9347.51715,119
1691193600000,2023-08-05,ICPEUR,3.726,3.738,3.695,3.702,1074.46,3993.28158,68
1691107200000,2023-08-04,ICPEUR,3.716,3.747,3.66,3.72,4410.35,16372.52249,161
1691020800000,2023-08-03,ICPEUR,3.789,3.821,3.686,3.694,3050.9,11441.57941,135
1690934400000,2023-08-02,ICPEUR,3.883,3.907,3.764,3.791,2122.42,8081.28542,119
1690848000000,2023-08-01,ICPEUR,3.842,3.852,3.702,3.85,4141.8,15763.40653,157
1690761600000,2023-07-31,ICPEUR,3.886,3.916,3.831,3.837,2090.48,8104.32594,91
1690675200000,2023-07-30,ICPEUR,3.965,3.983,3.827,3.877,3752.5,14695.22823,144
1690588800000,2023-07-29,ICPEUR,3.932,3.994,3.898,3.948,9150.19,36234.43538,168
1690502400000,2023-07-28,ICPEUR,3.877,3.97,3.838,3.941,6683.32,26109.61426,442
1690416000000,2023-07-27,ICPEUR,3.691,3.869,3.691,3.869,3577.72,13418.2979,157
1690329600000,2023-07-26,ICPEUR,3.658,3.738,3.622,3.703,3158.01,11615.18497,149
1690243200000,2023-07-25,ICPEUR,3.643,3.717,3.616,3.659,2131.64,7803.06332,123
1690156800000,2023-07-24,ICPEUR,3.808,3.808,3.588,3.613,7220.82,26623.57344,278
1690070400000,2023-07-23,ICPEUR,3.739,3.913,3.738,3.8,5140.33,19771.56663,237
1689984000000,2023-07-22,ICPEUR,3.677,3.765,3.677,3.708,1868.84,6946.64082,102
1689897600000,2023-07-21,ICPEUR,3.653,3.722,3.653,3.663,2963.19,10919.37428,151
1689811200000,2023-07-20,ICPEUR,3.63,3.742,3.608,3.649,4157.84,15313.29501,153
1689724800000,2023-07-19,ICPEUR,3.653,3.705,3.626,3.644,2663.32,9754.22373,92
1689638400000,2023-07-18,ICPEUR,3.664,3.664,3.539,3.644,5394.31,19454.67974,137
1689552000000,2023-07-17,ICPEUR,3.655,3.72,3.559,3.673,5250.83,19219.16446,143
1689465600000,2023-07-16,ICPEUR,3.776,3.776,3.654,3.664,4649.85,17256.28818,181
1689379200000,2023-07-15,ICPEUR,3.733,3.841,3.696,3.759,1566.91,5899.27376,74
1689292800000,2023-07-14,ICPEUR,3.908,4.025,3.691,3.782,6896.84,27084.27656,216
1689206400000,2023-07-13,ICPEUR,3.711,3.939,3.711,3.906,5899.59,22724.70435,194
1689120000000,2023-07-12,ICPEUR,3.765,3.836,3.669,3.708,4342.55,16321.77162,111
1689033600000,2023-07-11,ICPEUR,3.717,3.788,3.689,3.76,4215.82,15831.31149,99
1688947200000,2023-07-10,ICPEUR,3.659,3.792,3.6,3.71,7270.52,26938.90346,139
1688860800000,2023-07-09,ICPEUR,3.72,3.765,3.681,3.688,4324.95,16085.10714,78
1688774400000,2023-07-08,ICPEUR,3.794,3.806,3.617,3.72,3691.04,13672.49525,120
1688688000000,2023-07-07,ICPEUR,3.743,3.806,3.718,3.757,1920.09,7251.22976,93
1688601600000,2023-07-06,ICPEUR,3.901,4.06,3.725,3.738,4152.94,16389.67265,124
1688515200000,2023-07-05,ICPEUR,4.033,4.103,3.85,3.884,4865.69,19218.92974,162
1688428800000,2023-07-04,ICPEUR,4.109,4.143,3.977,4.032,4271.05,17420.92389,124
1688342400000,2023-07-03,ICPEUR,3.83,4.195,3.83,4.153,5894.07,24241.5413,241
1688256000000,2023-07-02,ICPEUR,3.87,3.87,3.751,3.849,1943.62,7398.78023,94
1688169600000,2023-07-01,ICPEUR,3.796,3.884,3.773,3.87,1926.55,7361.19939,116
1688083200000,2023-06-30,ICPEUR,3.729,3.933,3.513,3.764,6873.93,25789.25864,261
1687996800000,2023-06-29,ICPEUR,3.704,3.786,3.682,3.744,3197.76,11921.78821,161
1687910400000,2023-06-28,ICPEUR,3.916,3.918,3.65,3.738,3604.26,13690.19625,189
1687824000000,2023-06-27,ICPEUR,3.919,4.031,3.912,3.962,2825.14,11217.31803,139
1687737600000,2023-06-26,ICPEUR,3.972,4.008,3.827,3.89,9221.27,36175.75514,225
1687651200000,2023-06-25,ICPEUR,3.92,4.107,3.919,3.971,4555.28,18386.31319,194
1687564800000,2023-06-24,ICPEUR,3.972,4.054,3.849,3.918,3514.35,13855.28319,174
1687478400000,2023-06-23,ICPEUR,3.845,4.056,3.827,3.982,5063.84,19974.07748,233
1687392000000,2023-06-22,ICPEUR,3.826,3.952,3.773,3.795,5026.1,19319.57745,278
1687305600000,2023-06-21,ICPEUR,3.822,3.916,3.764,3.834,4456.37,17037.40315,221
1687219200000,2023-06-20,ICPEUR,3.647,3.866,3.59,3.833,6641.94,24746.2563,235
1687132800000,2023-06-19,ICPEUR,3.638,3.651,3.555,3.628,3084.66,11121.07249,128
1687046400000,2023-06-18,ICPEUR,3.626,3.733,3.6,3.636,3626.62,13318.10328,128
1686960000000,2023-06-17,ICPEUR,3.621,3.722,3.621,3.659,1902.58,6998.2824,80
1686873600000,2023-06-16,ICPEUR,3.624,3.732,3.576,3.664,4593.1,16798.97091,229
1686787200000,2023-06-15,ICPEUR,3.523,3.703,3.427,3.631,7543.09,26989.17965,303
1686700800000,2023-06-14,ICPEUR,3.708,3.708,3.491,3.537,8498.54,30484.60506,284
1686614400000,2023-06-13,ICPEUR,3.471,3.771,3.466,3.68,9978.84,35852.65662,409
1686528000000,2023-06-12,ICPEUR,3.424,3.515,3.333,3.472,8360.42,28430.50661,303
1686441600000,2023-06-11,ICPEUR,3.488,3.54,3.4,3.424,5452.05,18992.70505,192
1686355200000,2023-06-10,ICPEUR,3.968,3.986,3.15,3.496,25161.62,87602.80748,792
1686268800000,2023-06-09,ICPEUR,3.87,4.046,3.834,3.999,5213.51,20709.78289,170
1686182400000,2023-06-08,ICPEUR,3.914,3.948,3.863,3.899,3618.66,14153.1589,135
1686096000000,2023-06-07,ICPEUR,4.082,4.228,3.875,3.93,6891.97,27593.60479,169
1686009600000,2023-06-06,ICPEUR,4.075,4.191,3.966,4.161,8521.18,34553.91461,330
1685923200000,2023-06-05,ICPEUR,4.465,4.468,3.875,4.094,14705.36,60924.28906,517
1685836800000,2023-06-04,ICPEUR,4.474,4.561,4.471,4.5,1515.15,6863.11951,97
1685750400000,2023-06-03,ICPEUR,4.487,4.572,4.457,4.485,3558.85,16056.93153,166
1685664000000,2023-06-02,ICPEUR,4.361,4.54,4.361,4.499,2789.12,12508.17674,143
1685577600000,2023-06-01,ICPEUR,4.385,4.408,4.27,4.351,4824.88,21098.83051,279
1685491200000,2023-05-31,ICPEUR,4.493,4.53,4.355,4.397,4917.49,21692.07914,247
1685404800000,2023-05-30,ICPEUR,4.553,4.622,4.499,4.537,4577.67,20895.10719,176
1685318400000,2023-05-29,ICPEUR,4.671,4.671,4.539,4.539,5090.21,23501.11567,198
1685232000000,2023-05-28,ICPEUR,4.595,4.704,4.534,4.673,3277.71,15111.83367,119
1685145600000,2023-05-27,ICPEUR,4.536,4.631,4.531,4.604,2861.86,13105.20035,123
1685059200000,2023-05-26,ICPEUR,4.483,4.722,4.426,4.521,5079.43,23047.87229,152
1684972800000,2023-05-25,ICPEUR,4.451,4.559,4.428,4.501,2552.53,11530.35193,106
1684886400000,2023-05-24,ICPEUR,4.65,4.65,4.448,4.502,4249.66,19179.0229,169
1684800000000,2023-05-23,ICPEUR,4.723,4.816,4.663,4.677,6242.58,29494.53581,148
1684713600000,2023-05-22,ICPEUR,4.63,4.773,4.63,4.709,4857.26,22904.63758,121
1684627200000,2023-05-21,ICPEUR,4.855,4.855,4.607,4.677,5685.0,26661.79682,167
1684540800000,2023-05-20,ICPEUR,4.913,4.913,4.815,4.835,963.16,4675.09022,100
1684454400000,2023-05-19,ICPEUR,4.932,4.977,4.859,4.925,2421.74,11959.17838,175
1684368000000,2023-05-18,ICPEUR,4.953,5.008,4.788,4.907,2838.47,13958.91757,189
1684281600000,2023-05-17,ICPEUR,4.81,5.02,4.76,4.977,2970.28,14414.42727,196
1684195200000,2023-05-16,ICPEUR,4.83,4.888,4.725,4.825,6015.67,28787.50748,232
1684108800000,2023-05-15,ICPEUR,4.819,4.971,4.737,4.865,3328.63,16263.39254,219
1684022400000,2023-05-14,ICPEUR,4.766,4.951,4.694,4.798,4376.2,21040.82042,189
1683936000000,2023-05-13,ICPEUR,4.833,4.846,4.726,4.79,1779.04,8517.1976,124
1683849600000,2023-05-12,ICPEUR,4.564,4.83,4.544,4.83,8406.76,39445.18198,261
1683763200000,2023-05-11,ICPEUR,4.85,4.85,4.514,4.608,4639.52,21504.417,197
1683676800000,2023-05-10,ICPEUR,4.882,5.001,4.622,4.845,8586.77,41079.41753,264
1683590400000,2023-05-09,ICPEUR,4.871,4.871,4.723,4.84,4922.5,23655.02735,179
1683504000000,2023-05-08,ICPEUR,5.08,5.158,4.7,4.88,13639.44,66791.08496,467
1683417600000,2023-05-07,ICPEUR,5.063,5.173,5.02,5.043,2001.45,10240.1181,116
1683331200000,2023-05-06,ICPEUR,5.375,5.436,5.005,5.031,6791.0,35049.08473,247
1683244800000,2023-05-05,ICPEUR,5.431,5.515,5.218,5.426,4003.72,21659.07584,191
1683158400000,2023-05-04,ICPEUR,5.328,5.611,5.274,5.37,11194.38,61108.97305,327
1683072000000,2023-05-03,ICPEUR,5.231,5.375,5.043,5.361,5389.23,27914.6684,210
1682985600000,2023-05-02,ICPEUR,5.249,5.317,5.133,5.229,6914.24,36081.77783,232
1682899200000,2023-05-01,ICPEUR,5.898,5.916,5.158,5.295,8842.32,48164.98027,378
1682812800000,2023-04-30,ICPEUR,5.903,6.05,5.655,5.864,7239.68,42267.11533,345
1682726400000,2023-04-29,ICPEUR,5.512,6.18,5.491,5.886,22389.78,132502.03627,792
1682640000000,2023-04-28,ICPEUR,5.23,5.623,5.166,5.505,10472.74,56990.33995,430
1682553600000,2023-04-27,ICPEUR,4.811,5.26,4.811,5.222,5583.4,28238.30854,228
1682467200000,2023-04-26,ICPEUR,5.03,5.206,4.607,4.805,10329.03,51751.4552,290
1682380800000,2023-04-25,ICPEUR,4.875,5.048,4.708,5.031,3253.37,15949.09538,144
1682294400000,2023-04-24,ICPEUR,4.934,5.052,4.822,4.896,2485.69,12226.78433,134
1682208000000,2023-04-23,ICPEUR,5.042,5.116,4.809,4.96,4170.91,20686.27415,152
1682121600000,2023-04-22,ICPEUR,5.067,5.171,4.92,5.124,5463.02,27592.89292,178
1682035200000,2023-04-21,ICPEUR,5.368,5.417,4.948,5.069,21162.78,107281.08957,368
1681948800000,2023-04-20,ICPEUR,5.618,5.837,5.335,5.38,9112.34,50788.09766,335
1681862400000,2023-04-19,ICPEUR,6.186,6.6,5.527,5.557,40374.17,246117.22921,1224
1681776000000,2023-04-18,ICPEUR,5.745,6.389,5.631,6.224,29971.15,183111.28902,1042
1681689600000,2023-04-17,ICPEUR,5.561,5.776,5.349,5.724,22110.58,123137.54396,718
1681603200000,2023-04-16,ICPEUR,5.35,5.65,5.256,5.545,14719.42,80230.34678,497
1681516800000,2023-04-15,ICPEUR,4.992,5.425,4.935,5.36,14850.83,77930.47042,416
1681430400000,2023-04-14,ICPEUR,4.98,5.117,4.892,5.008,12203.82,61392.0315,370
1681344000000,2023-04-13,ICPEUR,4.952,5.018,4.822,4.967,5566.01,27473.88773,242
1681257600000,2023-04-12,ICPEUR,4.887,5.0,4.732,4.947,7844.99,38258.10633,306
1681171200000,2023-04-11,ICPEUR,4.781,4.913,4.727,4.9,5625.12,27037.0313,290
1681084800000,2023-04-10,ICPEUR,4.617,4.815,4.563,4.782,5254.23,24625.07939,200
1680998400000,2023-04-09,ICPEUR,4.515,4.672,4.47,4.619,3831.0,17367.6401,177
1680912000000,2023-04-08,ICPEUR,4.586,4.623,4.477,4.508,4877.47,22206.28041,235
1680825600000,2023-04-07,ICPEUR,4.494,4.661,4.428,4.583,6605.79,30021.8055,299
1680739200000,2023-04-06,ICPEUR,4.586,4.591,4.466,4.491,6028.4,27230.7005,265
1680652800000,2023-04-05,ICPEUR,4.572,4.698,4.542,4.625,8469.31,39234.96592,345
1680566400000,2023-04-04,ICPEUR,4.555,4.64,4.521,4.573,9227.06,42159.45297,335
1680480000000,2023-04-03,ICPEUR,4.7,4.718,4.42,4.556,15898.49,72963.38003,574
1680393600000,2023-04-02,ICPEUR,4.859,4.91,4.615,4.708,15329.55,72613.37294,605
1680307200000,2023-04-01,ICPEUR,4.802,4.889,4.713,4.863,5903.43,28306.50558,325
1680220800000,2023-03-31,ICPEUR,4.627,4.888,4.597,4.8,15300.67,72669.72675,575
1680134400000,2023-03-30,ICPEUR,4.748,4.776,4.537,4.576,9517.03,44193.57526,370
1680048000000,2023-03-29,ICPEUR,4.479,4.794,4.477,4.76,6913.16,32174.27327,305
1679961600000,2023-03-28,ICPEUR,4.41,4.508,4.35,4.478,3645.83,16138.08679,189
1679875200000,2023-03-27,ICPEUR,4.639,4.655,4.33,4.44,10363.74,46288.35984,470
1679788800000,2023-03-26,ICPEUR,4.589,4.7,4.589,4.662,2414.28,11182.07704,145
1679702400000,2023-03-25,ICPEUR,4.666,4.666,4.492,4.576,3173.56,14594.18722,121
1679616000000,2023-03-24,ICPEUR,4.811,4.87,4.554,4.65,5596.58,26337.72387,168
1679529600000,2023-03-23,ICPEUR,4.686,4.868,4.628,4.842,3065.9,14614.66227,127
1679443200000,2023-03-22,ICPEUR,4.881,4.956,4.5,4.713,11101.25,53437.79008,345
1679356800000,2023-03-21,ICPEUR,4.84,4.95,4.7,4.93,6133.85,29757.46981,216
1679270400000,2023-03-20,ICPEUR,5.113,5.223,4.744,4.809,7120.99,34862.77428,283
1679184000000,2023-03-19,ICPEUR,5.04,5.3,5.0,5.113,23161.41,118947.26542,358
1679097600000,2023-03-18,ICPEUR,5.269,5.429,5.0,5.019,4425.75,23213.4315,227
1679011200000,2023-03-17,ICPEUR,4.89,5.365,4.862,5.301,5884.61,30164.42002,204
1678924800000,2023-03-16,ICPEUR,4.899,4.972,4.794,4.911,4621.31,22657.46415,144
1678838400000,2023-03-15,ICPEUR,5.15,5.277,4.732,4.891,8831.0,44372.76304,263
1678752000000,2023-03-14,ICPEUR,4.967,5.374,4.873,5.136,22394.34,114569.55358,612
1678665600000,2023-03-13,ICPEUR,4.876,5.047,4.678,4.969,13644.82,66854.52213,400
1678579200000,2023-03-12,ICPEUR,4.4,4.924,4.331,4.914,7946.66,36288.29612,227
1678492800000,2023-03-11,ICPEUR,4.649,4.78,4.25,4.373,14545.47,63795.01558,352
1678406400000,2023-03-10,ICPEUR,4.536,4.719,4.33,4.668,18837.05,85406.93371,504
1678320000000,2023-03-09,ICPEUR,4.803,4.98,4.412,4.528,15190.4,70872.24881,446
1678233600000,2023-03-08,ICPEUR,5.085,5.085,4.75,4.8,7726.11,37642.07213,234
1678147200000,2023-03-07,ICPEUR,5.013,5.141,4.896,5.068,5741.23,28550.41406,227
1678060800000,2023-03-06,ICPEUR,5.063,5.188,4.961,5.015,7877.87,39987.4157,236
1677974400000,2023-03-05,ICPEUR,5.116,5.264,5.024,5.043,4298.27,22189.11591,155
1677888000000,2023-03-04,ICPEUR,5.314,5.324,4.95,5.098,5429.83,27711.16609,214
1677801600000,2023-03-03,ICPEUR,5.592,5.592,5.03,5.293,14955.43,78377.59943,502
1677715200000,2023-03-02,ICPEUR,5.828,5.828,5.481,5.606,4084.68,22809.98321,193
1677628800000,2023-03-01,ICPEUR,5.558,5.881,5.5,5.833,8154.14,47081.32761,268
1677542400000,2023-02-28,ICPEUR,5.8,5.8,5.524,5.535,6311.19,35801.13133,224
1677456000000,2023-02-27,ICPEUR,5.859,6.143,5.693,5.811,10010.96,58619.17021,334
1677369600000,2023-02-26,ICPEUR,5.818,5.995,5.729,5.92,8155.93,47402.56975,248
1677283200000,2023-02-25,ICPEUR,6.006,6.711,5.582,5.805,10778.74,63995.5859,250
1677196800000,2023-02-24,ICPEUR,6.308,6.467,5.792,5.94,30402.43,190613.682,778
1677110400000,2023-02-23,ICPEUR,6.36,6.546,6.193,6.299,25144.07,161078.44909,692
1677024000000,2023-02-22,ICPEUR,6.471,6.861,6.097,6.341,87124.52,569966.34298,2242
1676937600000,2023-02-21,ICPEUR,6.868,6.878,6.324,6.478,32336.04,212008.78695,955
1676851200000,2023-02-20,ICPEUR,6.961,7.037,6.683,6.892,51301.21,349950.20297,1289
1676764800000,2023-02-19,ICPEUR,6.627,7.7,6.613,6.871,229545.08,1670749.30675,5416
1676678400000,2023-02-18,ICPEUR,6.86,7.173,6.585,6.61,75944.21,527322.27116,1899
1676592000000,2023-02-17,ICPEUR,5.563,7.314,5.563,6.86,329470.86,2188056.96221,6956
1676505600000,2023-02-16,ICPEUR,5.635,5.864,5.473,5.582,38686.26,218540.48434,848
1676419200000,2023-02-15,ICPEUR,5.163,5.662,5.127,5.662,13471.79,72425.43693,394
1676332800000,2023-02-14,ICPEUR,4.976,5.171,4.942,5.167,21156.33,107119.16398,476
1676246400000,2023-02-13,ICPEUR,5.168,5.301,4.847,4.997,34966.59,178358.42971,683
1676160000000,2023-02-12,ICPEUR,4.932,5.342,4.871,5.165,36435.14,187768.86671,701
1676073600000,2023-02-11,ICPEUR,4.758,4.94,4.743,4.933,4029.28,19502.7452,108
1675987200000,2023-02-10,ICPEUR,4.722,4.863,4.666,4.763,26380.25,126006.43716,652
1675900800000,2023-02-09,ICPEUR,5.322,5.361,4.638,4.722,22798.22,114884.22514,566
1675814400000,2023-02-08,ICPEUR,5.49,5.563,5.247,5.314,26565.92,145337.01434,791
1675728000000,2023-02-07,ICPEUR,5.093,5.487,5.067,5.449,28208.86,149236.34313,719
1675641600000,2023-02-06,ICPEUR,5.227,5.265,5.024,5.052,13381.89,68942.76681,375
1675555200000,2023-02-05,ICPEUR,5.368,5.509,5.156,5.221,29296.51,153763.26133,704
1675468800000,2023-02-04,ICPEUR,5.431,5.52,5.343,5.366,5832.39,31779.52874,167
1675382400000,2023-02-03,ICPEUR,5.326,5.446,5.258,5.431,14063.54,75231.43536,353
1675296000000,2023-02-02,ICPEUR,5.516,5.611,5.27,5.298,51010.74,278929.81871,1258
1675209600000,2023-02-01,ICPEUR,5.42,5.631,5.177,5.5,34991.82,189599.81939,937
1675123200000,2023-01-31,ICPEUR,5.322,5.476,5.228,5.409,20942.87,111686.84556,580
1675036800000,2023-01-30,ICPEUR,5.691,5.725,5.166,5.327,32146.33,172402.77971,815
1674950400000,2023-01-29,ICPEUR,5.605,5.775,5.531,5.754,22624.76,127315.16993,600
1674864000000,2023-01-28,ICPEUR,5.565,5.619,5.345,5.588,25231.37,137893.32782,713
1674777600000,2023-01-27,ICPEUR,5.35,5.684,5.137,5.567,34815.44,188713.1049,862
1674691200000,2023-01-26,ICPEUR,5.303,5.552,5.246,5.357,47107.28,254521.65119,1162
1674604800000,2023-01-25,ICPEUR,5.066,5.424,4.947,5.28,49505.58,255041.6028,1280
1674518400000,2023-01-24,ICPEUR,5.337,5.49,5.02,5.062,41622.27,220302.59409,1131
1674432000000,2023-01-23,ICPEUR,5.141,5.456,5.127,5.348,69897.46,372164.14885,1690
1674345600000,2023-01-22,ICPEUR,4.999,5.511,4.939,5.103,84226.5,438245.92869,1858
1674259200000,2023-01-21,ICPEUR,5.073,5.26,4.975,4.999,56652.92,290477.46427,1327
1674172800000,2023-01-20,ICPEUR,4.739,5.179,4.543,5.069,43760.81,209471.26452,890
1674086400000,2023-01-19,ICPEUR,4.574,4.759,4.508,4.746,33183.46,154063.82692,702
1674000000000,2023-01-18,ICPEUR,4.769,5.16,4.558,4.585,95604.76,468559.39953,2129
1673913600000,2023-01-17,ICPEUR,4.647,5.025,4.557,4.743,60406.73,291998.93906,1160
1673827200000,2023-01-16,ICPEUR,4.763,4.921,4.48,4.638,78597.44,367178.7585,1243
1673740800000,2023-01-15,ICPEUR,4.656,5.019,4.555,4.743,277220.77,1322366.33137,5576
1673654400000,2023-01-14,ICPEUR,4.276,4.925,4.258,4.662,180743.4,818772.60098,2709
1673568000000,2023-01-13,ICPEUR,4.148,4.315,4.039,4.257,16532.87,69221.43414,414
1673481600000,2023-01-12,ICPEUR,4.061,4.178,3.91,4.151,36995.34,149799.0655,856
1673395200000,2023-01-11,ICPEUR,4.025,4.067,3.837,4.023,17709.08,70070.61089,342
1673308800000,2023-01-10,ICPEUR,3.979,4.033,3.888,4.014,12691.48,50278.69749,243
1673222400000,2023-01-09,ICPEUR,3.871,4.08,3.847,3.954,46022.14,183106.01948,836
1673136000000,2023-01-08,ICPEUR,3.771,3.871,3.702,3.848,12391.49,47014.15098,215
1673049600000,2023-01-07,ICPEUR,3.662,3.8,3.662,3.776,16351.01,61113.29785,259
1672963200000,2023-01-06,ICPEUR,3.638,3.68,3.583,3.666,14852.42,54023.44498,260
1672876800000,2023-01-05,ICPEUR,3.741,4.32,3.604,3.618,21130.59,78033.19991,429
1672790400000,2023-01-04,ICPEUR,3.727,3.9,3.693,3.725,21543.82,80914.3646,407
1672704000000,2023-01-03,ICPEUR,3.749,3.821,3.635,3.71,14013.8,52145.38927,301
1672617600000,2023-01-02,ICPEUR,3.755,3.95,3.689,3.742,21841.95,83185.59576,378
1672531200000,2023-01-01,ICPEUR,3.671,3.775,3.65,3.745,9087.6,33624.81496,151
1672444800000,2022-12-31,ICPEUR,3.838,3.904,3.664,3.664,12274.98,46537.74744,253
1672358400000,2022-12-30,ICPEUR,3.75,3.9,3.663,3.845,10912.88,41378.82793,226
1672272000000,2022-12-29,ICPEUR,3.691,3.843,3.681,3.763,23813.2,90040.15616,432
1672185600000,2022-12-28,ICPEUR,3.637,3.79,3.559,3.722,19933.77,73434.31899,479
1672099200000,2022-12-27,ICPEUR,3.62,3.679,3.546,3.596,6932.17,25187.22877,202
1672012800000,2022-12-26,ICPEUR,3.556,3.686,3.551,3.613,12183.52,44185.26853,269
1671926400000,2022-12-25,ICPEUR,3.531,3.56,3.488,3.55,7020.09,24705.47839,126
1671840000000,2022-12-24,ICPEUR,3.46,3.529,3.451,3.524,3456.68,12085.50248,93
1671753600000,2022-12-23,ICPEUR,3.523,3.564,3.43,3.446,5251.51,18327.11616,160
1671667200000,2022-12-22,ICPEUR,3.494,3.552,3.416,3.524,26770.09,93668.47062,467
1671580800000,2022-12-21,ICPEUR,3.497,3.509,3.381,3.485,8218.02,28371.27242,194
1671494400000,2022-12-20,ICPEUR,3.277,3.528,3.273,3.505,19927.19,68714.80681,345
1671408000000,2022-12-19,ICPEUR,3.499,3.52,3.17,3.291,6721.67,22578.13397,170
1671321600000,2022-12-18,ICPEUR,3.49,3.529,3.413,3.491,3123.73,10884.89642,79
1671235200000,2022-12-17,ICPEUR,3.363,4.35,3.237,3.477,28537.28,97571.93091,477
1671148800000,2022-12-16,ICPEUR,3.685,3.74,3.311,3.364,30608.53,105659.94037,516
1671062400000,2022-12-15,ICPEUR,3.741,3.889,3.634,3.694,5377.46,20148.3485,129
1670976000000,2022-12-14,ICPEUR,3.93,3.962,3.728,3.741,24784.02,94380.18491,357
1670889600000,2022-12-13,ICPEUR,3.967,4.027,3.768,3.914,6755.65,26431.52014,208
1670803200000,2022-12-12,ICPEUR,3.976,3.992,3.888,3.945,6046.19,23872.26141,140
1670716800000,2022-12-11,ICPEUR,4.189,4.236,4.0,4.043,2588.82,10750.5048,88
1670630400000,2022-12-10,ICPEUR,4.189,4.189,4.088,4.184,1960.26,8143.2564,66
1670544000000,2022-12-09,ICPEUR,4.052,4.261,4.022,4.16,15798.43,65848.23123,337
1670457600000,2022-12-08,ICPEUR,3.964,4.113,3.88,4.057,7570.88,30466.10719,190
1670371200000,2022-12-07,ICPEUR,4.172,4.223,3.965,3.978,5923.54,23872.85874,167
1670284800000,2022-12-06,ICPEUR,4.231,4.279,4.136,4.183,6788.65,28589.11553,217
1670198400000,2022-12-05,ICPEUR,4.129,4.376,4.129,4.227,20114.76,85257.41566,576
1670112000000,2022-12-04,ICPEUR,3.966,4.196,3.943,4.135,26797.04,107831.14473,428
1670025600000,2022-12-03,ICPEUR,4.068,4.178,3.922,3.937,37275.34,152290.81573,703
1669939200000,2022-12-02,ICPEUR,3.919,4.132,3.822,4.065,26286.58,105194.75284,642
1669852800000,2022-12-01,ICPEUR,3.946,4.063,3.861,3.9,14836.34,58626.67591,447
1669766400000,2022-11-30,ICPEUR,3.853,3.997,3.841,3.943,20020.57,78221.1524,458
1669680000000,2022-11-29,ICPEUR,3.703,3.835,3.694,3.835,11713.34,44367.40257,300
1669593600000,2022-11-28,ICPEUR,3.757,3.821,3.636,3.712,18565.84,69106.86298,471
1669507200000,2022-11-27,ICPEUR,3.744,3.94,3.744,3.75,14807.79,56825.3447,360
1669420800000,2022-11-26,ICPEUR,3.768,3.881,3.724,3.737,26308.59,100149.62024,666
1669334400000,2022-11-25,ICPEUR,3.708,3.765,3.624,3.765,15267.16,56460.95689,440
1669248000000,2022-11-24,ICPEUR,3.763,3.81,3.675,3.72,22468.94,83770.06134,581
1669161600000,2022-11-23,ICPEUR,3.609,3.798,3.593,3.761,41822.98,154545.83289,1064
1669075200000,2022-11-22,ICPEUR,3.533,4.199,3.423,3.606,196157.92,756096.01165,1702
1668988800000,2022-11-21,ICPEUR,3.492,4.225,3.414,3.54,258042.35,1006943.64249,2026
1668902400000,2022-11-20,ICPEUR,3.826,3.93,3.477,3.477,30623.0,114337.46166,700
1668816000000,2022-11-19,ICPEUR,3.703,3.885,3.643,3.831,18812.19,70115.93049,396
1668729600000,2022-11-18,ICPEUR,3.625,3.734,3.621,3.713,9642.21,35623.25819,179
1668643200000,2022-11-17,ICPEUR,3.733,3.784,3.617,3.622,11794.36,43484.05305,246
1668556800000,2022-11-16,ICPEUR,3.827,3.893,3.661,3.73,9527.9,35883.23911,209
1668470400000,2022-11-15,ICPEUR,3.833,3.946,3.804,3.846,17346.47,66872.34778,335
1668384000000,2022-11-14,ICPEUR,3.8,3.967,3.56,3.796,24589.59,92876.81178,531
