Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1596380400000,2020-08-02 15:00:00,BTCEUR,9448.19,9474.67,9414.63,9428.32,5.051599,47756.62525564,304
1596376800000,2020-08-02 14:00:00,BTCEUR,9425.72,9497.03,9386.7,9445.97,8.775548,82821.98833092,345
1596373200000,2020-08-02 13:00:00,BTCEUR,9338.6,9445.26,9332.19,9422.98,18.718867,176033.49052719,659
1596369600000,2020-08-02 12:00:00,BTCEUR,9414.88,9476.54,9339.6,9345.96,22.00848,207356.84101073,737
1596366000000,2020-08-02 11:00:00,BTCEUR,9571.29,9584.22,9300.0,9415.77,25.484044,239962.87407364,968
1596362400000,2020-08-02 10:00:00,BTCEUR,9615.44,9617.68,9500.0,9572.47,15.58111,149129.83112342,650
1596358800000,2020-08-02 09:00:00,BTCEUR,9598.34,9638.17,9583.7,9617.68,10.58566,101681.9216919,465
1596355200000,2020-08-02 08:00:00,BTCEUR,9618.19,9638.68,9585.71,9598.38,16.042452,154012.03525923,593
1596351600000,2020-08-02 07:00:00,BTCEUR,9578.4,9643.99,9554.36,9621.11,12.109701,116294.82446319,634
1596348000000,2020-08-02 06:00:00,BTCEUR,9565.0,9615.58,9534.09,9587.72,23.640296,226272.72779665,560
1596344400000,2020-08-02 05:00:00,BTCEUR,9495.94,9705.16,9454.19,9565.0,55.256741,529787.48050011,1389
1596340800000,2020-08-02 04:00:00,BTCEUR,10178.61,10235.9,9008.99,9500.0,82.195929,786011.10028709,2282
1596337200000,2020-08-02 03:00:00,BTCEUR,10154.19,10182.82,10120.78,10181.0,15.575883,158289.93178727,348
1596333600000,2020-08-02 02:00:00,BTCEUR,10145.46,10170.0,10119.09,10166.0,6.828557,69340.29688717,341
1596330000000,2020-08-02 01:00:00,BTCEUR,10025.34,10163.9,10025.29,10143.16,6.521688,65873.88074416,309
1596326400000,2020-08-02 00:00:00,BTCEUR,10028.77,10080.0,9958.85,10025.33,9.174804,91811.35522037,330
1596322800000,2020-08-01 23:00:00,BTCEUR,10015.0,10043.17,9993.47,10039.17,2.866725,28713.13007859,173
1596319200000,2020-08-01 22:00:00,BTCEUR,9994.46,10027.95,9954.63,10015.0,6.96576,69608.6833062,316
1596315600000,2020-08-01 21:00:00,BTCEUR,10020.27,10059.2,9991.18,9996.99,13.781649,138215.04087963,565
1596312000000,2020-08-01 20:00:00,BTCEUR,9957.32,10029.6,9899.14,10020.09,34.012019,339835.46770269,951
1596308400000,2020-08-01 19:00:00,BTCEUR,9898.11,9980.0,9888.84,9963.11,32.765958,325817.50061743,1073
1596304800000,2020-08-01 18:00:00,BTCEUR,9920.0,9920.5,9813.0,9895.59,10.430095,102989.4733625,426
1596301200000,2020-08-01 17:00:00,BTCEUR,9874.17,9920.0,9874.17,9912.93,15.819228,156662.73548142,455
1596297600000,2020-08-01 16:00:00,BTCEUR,9891.33,9915.0,9871.5,9874.17,20.172063,199682.77815986,387
1596294000000,2020-08-01 15:00:00,BTCEUR,9863.56,9894.0,9859.58,9893.51,7.904285,78131.27077976,255
1596290400000,2020-08-01 14:00:00,BTCEUR,9807.29,9880.06,9783.62,9862.52,29.022891,285578.00772485,642
1596286800000,2020-08-01 13:00:00,BTCEUR,9931.1,9931.1,9800.0,9808.03,35.628767,350869.28478678,658
1596283200000,2020-08-01 12:00:00,BTCEUR,9910.31,9940.85,9903.56,9936.0,8.994204,89244.23936022,315
1596279600000,2020-08-01 11:00:00,BTCEUR,9888.21,9919.76,9859.24,9919.76,5.978664,59110.42879603,299
1596276000000,2020-08-01 10:00:00,BTCEUR,9918.65,9941.1,9875.0,9887.55,24.252998,240068.8150714,686
1596272400000,2020-08-01 09:00:00,BTCEUR,9901.19,9950.0,9872.7,9916.33,10.511883,104166.98400882,436
1596268800000,2020-08-01 08:00:00,BTCEUR,9896.09,9936.31,9860.0,9895.84,19.381556,191793.64208792,630
1596265200000,2020-08-01 07:00:00,BTCEUR,9873.06,9900.0,9833.42,9898.73,15.861145,156612.35000757,436
1596261600000,2020-08-01 06:00:00,BTCEUR,9827.7,9955.1,9790.37,9870.08,42.890208,423851.70935873,872
1596258000000,2020-08-01 05:00:00,BTCEUR,9531.67,9839.09,9530.08,9819.22,67.081171,649846.56406778,887
1596254400000,2020-08-01 04:00:00,BTCEUR,9454.58,9544.45,9440.6,9531.67,18.46536,175833.87819168,342
1596250800000,2020-08-01 03:00:00,BTCEUR,9557.3,9575.26,9455.07,9457.63,14.323995,136305.16808291,510
1596247200000,2020-08-01 02:00:00,BTCEUR,9535.0,9577.67,9527.27,9564.12,6.40503,61184.04322175,178
1596243600000,2020-08-01 01:00:00,BTCEUR,9514.83,9558.15,9514.78,9535.0,2.097162,20028.06637529,96
1596240000000,2020-08-01 00:00:00,BTCEUR,9583.13,9612.57,9505.0,9522.5,6.882432,65818.18036794,381
1596236400000,2020-07-31 23:00:00,BTCEUR,9552.89,9583.13,9540.67,9583.13,4.819665,46101.10049342,186
1596232800000,2020-07-31 22:00:00,BTCEUR,9610.7,9627.22,9545.59,9558.04,22.925588,220193.64029496,554
1596229200000,2020-07-31 21:00:00,BTCEUR,9615.43,9650.67,9533.36,9601.0,42.215254,405509.27460762,2021
1596225600000,2020-07-31 20:00:00,BTCEUR,9608.95,9691.3,9606.82,9616.08,14.615005,140962.97756924,431
1596222000000,2020-07-31 19:00:00,BTCEUR,9553.72,9608.95,9552.83,9606.85,4.095832,39270.3383447,283
1596218400000,2020-07-31 18:00:00,BTCEUR,9589.01,9605.96,9529.78,9548.08,8.114062,77611.34772175,340
1596214800000,2020-07-31 17:00:00,BTCEUR,9637.34,9645.19,9585.0,9588.94,7.177285,68940.37148043,325
1596211200000,2020-07-31 16:00:00,BTCEUR,9640.0,9717.24,9553.78,9640.8,47.199762,456138.09280423,1088
1596207600000,2020-07-31 15:00:00,BTCEUR,9555.1,9645.36,9545.29,9638.94,34.870664,334718.65132697,719
1596204000000,2020-07-31 14:00:00,BTCEUR,9484.08,9555.1,9470.81,9550.9,11.679888,111188.7294673,470
1596200400000,2020-07-31 13:00:00,BTCEUR,9548.0,9550.38,9468.21,9484.08,13.067848,124220.94881019,820
1596196800000,2020-07-31 12:00:00,BTCEUR,9536.4,9548.0,9491.35,9546.53,12.387747,117938.03198269,677
1596193200000,2020-07-31 11:00:00,BTCEUR,9487.44,9542.71,9463.97,9534.08,14.149092,134363.92383649,693
1596189600000,2020-07-31 10:00:00,BTCEUR,9437.94,9516.26,9433.4,9486.51,22.398011,212439.71627393,688
1596186000000,2020-07-31 09:00:00,BTCEUR,9442.25,9467.86,9429.82,9438.78,9.007824,85105.79199144,676
1596182400000,2020-07-31 08:00:00,BTCEUR,9438.95,9476.0,9402.28,9439.98,11.226128,106069.09051375,599
1596178800000,2020-07-31 07:00:00,BTCEUR,9425.43,9445.0,9389.93,9436.97,9.189813,86547.8882443,405
1596175200000,2020-07-31 06:00:00,BTCEUR,9347.48,9437.55,9347.45,9423.7,12.462434,117122.54228152,612
1596171600000,2020-07-31 05:00:00,BTCEUR,9350.37,9364.74,9342.08,9347.45,4.495781,42039.41977573,188
1596168000000,2020-07-31 04:00:00,BTCEUR,9290.34,9357.33,9285.0,9349.71,4.223897,39366.24562169,250
1596164400000,2020-07-31 03:00:00,BTCEUR,9298.85,9333.55,9285.46,9288.26,2.817199,26229.72138083,155
1596160800000,2020-07-31 02:00:00,BTCEUR,9324.13,9331.34,9290.0,9294.07,3.557486,33103.83522192,174
1596157200000,2020-07-31 01:00:00,BTCEUR,9364.04,9372.18,9293.28,9319.17,4.194146,39082.10662227,232
1596153600000,2020-07-31 00:00:00,BTCEUR,9404.38,9433.09,9354.16,9357.6,2.96649,27868.79088598,256
1596150000000,2020-07-30 23:00:00,BTCEUR,9471.75,9475.55,9402.71,9402.71,2.457915,23209.2309309,160
1596146400000,2020-07-30 22:00:00,BTCEUR,9423.19,9470.5,9414.16,9470.5,3.938028,37165.84160272,233
1596142800000,2020-07-30 21:00:00,BTCEUR,9461.02,9486.5,9400.0,9409.49,11.711433,110527.00316425,342
1596139200000,2020-07-30 20:00:00,BTCEUR,9450.86,9487.59,9448.46,9456.86,15.471785,146435.02001036,421
1596135600000,2020-07-30 19:00:00,BTCEUR,9429.77,9478.51,9410.29,9452.38,10.724774,101262.60051261,562
1596132000000,2020-07-30 18:00:00,BTCEUR,9396.44,9437.99,9393.11,9431.3,6.430606,60570.79727429,363
1596128400000,2020-07-30 17:00:00,BTCEUR,9393.16,9402.39,9350.69,9395.79,9.599963,90078.03583819,345
1596124800000,2020-07-30 16:00:00,BTCEUR,9397.85,9410.0,9361.0,9390.98,12.421728,116577.27051208,604
1596121200000,2020-07-30 15:00:00,BTCEUR,9351.93,9399.53,9351.93,9396.65,27.413534,256842.63155628,473
1596117600000,2020-07-30 14:00:00,BTCEUR,9391.93,9392.05,9345.83,9351.93,26.467046,247952.52750576,466
1596114000000,2020-07-30 13:00:00,BTCEUR,9333.88,9395.84,9239.99,9392.05,22.511971,210446.29330306,679
1596110400000,2020-07-30 12:00:00,BTCEUR,9335.47,9390.04,9334.39,9338.61,8.344933,78124.62774075,391
1596106800000,2020-07-30 11:00:00,BTCEUR,9362.02,9365.4,9316.58,9337.12,18.428306,172154.2743829,481
1596103200000,2020-07-30 10:00:00,BTCEUR,9390.02,9390.02,9333.88,9364.75,10.751746,100645.69761684,392
1596099600000,2020-07-30 09:00:00,BTCEUR,9409.59,9409.59,9365.93,9389.83,8.752843,82168.54451114,384
1596096000000,2020-07-30 08:00:00,BTCEUR,9352.54,9412.11,9346.95,9412.11,11.415066,106950.86091922,423
1596092400000,2020-07-30 07:00:00,BTCEUR,9403.9,9410.0,9322.29,9352.52,15.078416,141150.83286016,437
1596088800000,2020-07-30 06:00:00,BTCEUR,9388.26,9416.7,9326.04,9405.21,10.650558,99955.25745258,431
1596085200000,2020-07-30 05:00:00,BTCEUR,9419.97,9425.19,9368.0,9392.8,6.764655,63545.05326254,258
1596081600000,2020-07-30 04:00:00,BTCEUR,9383.36,9442.53,9369.89,9420.26,2.839061,26734.10160252,216
1596078000000,2020-07-30 03:00:00,BTCEUR,9376.89,9422.25,9357.58,9383.36,2.5418,23878.4227707,146
1596074400000,2020-07-30 02:00:00,BTCEUR,9425.57,9471.75,9351.95,9374.52,4.081233,38344.55448117,159
1596070800000,2020-07-30 01:00:00,BTCEUR,9485.72,9493.37,9415.0,9425.44,8.553753,81010.15797363,311
1596067200000,2020-07-30 00:00:00,BTCEUR,9464.53,9490.08,9381.99,9488.82,11.078504,104662.60949033,315
1596063600000,2020-07-29 23:00:00,BTCEUR,9571.8,9587.72,9441.02,9490.0,28.1983,268135.34862873,578
1596060000000,2020-07-29 22:00:00,BTCEUR,9608.8,9622.67,9564.26,9571.31,11.183056,107293.65179414,334
1596056400000,2020-07-29 21:00:00,BTCEUR,9563.0,9640.0,9546.5,9608.88,11.028108,105860.216308,574
1596052800000,2020-07-29 20:00:00,BTCEUR,9550.0,9599.28,9533.75,9563.06,10.564353,101163.77746673,612
1596049200000,2020-07-29 19:00:00,BTCEUR,9547.51,9589.75,9509.99,9539.35,16.683204,159486.08511008,358
1596045600000,2020-07-29 18:00:00,BTCEUR,9532.93,9582.0,9521.21,9565.0,7.125407,68119.65595979,399
1596042000000,2020-07-29 17:00:00,BTCEUR,9601.0,9607.27,9521.22,9529.81,16.251933,155265.20647624,558
1596038400000,2020-07-29 16:00:00,BTCEUR,9532.68,9603.49,9525.0,9601.0,13.812818,132187.32297681,507
1596034800000,2020-07-29 15:00:00,BTCEUR,9460.15,9550.0,9459.0,9536.76,10.877718,103470.59459075,611
1596031200000,2020-07-29 14:00:00,BTCEUR,9476.82,9600.0,9375.0,9463.65,23.064538,219247.25867915,741
1596027600000,2020-07-29 13:00:00,BTCEUR,9481.29,9502.0,9445.37,9474.05,12.847909,121780.71327362,529
1596024000000,2020-07-29 12:00:00,BTCEUR,9494.29,9502.0,9457.85,9483.86,9.693235,92001.18173892,365
1596020400000,2020-07-29 11:00:00,BTCEUR,9448.49,9497.0,9419.82,9493.0,11.873745,112230.62060835,494
1596016800000,2020-07-29 10:00:00,BTCEUR,9436.63,9460.0,9393.15,9452.42,16.196196,152635.84303787,569
1596013200000,2020-07-29 09:00:00,BTCEUR,9508.55,9520.61,9370.9,9436.0,16.755485,158557.15992378,672
1596009600000,2020-07-29 08:00:00,BTCEUR,9416.64,9508.45,9411.53,9508.45,13.51171,127924.5176139,501
1596006000000,2020-07-29 07:00:00,BTCEUR,9466.13,9467.86,9411.73,9422.24,11.008445,103901.33916689,503
1596002400000,2020-07-29 06:00:00,BTCEUR,9377.89,9493.31,9377.09,9493.3,13.528919,127672.41036178,667
1595998800000,2020-07-29 05:00:00,BTCEUR,9376.77,9422.49,9353.81,9381.91,3.038431,28563.499223,232
1595995200000,2020-07-29 04:00:00,BTCEUR,9404.9,9431.32,9371.35,9377.38,2.437739,22914.7677124,161
1595991600000,2020-07-29 03:00:00,BTCEUR,9346.08,9424.75,9346.08,9400.41,1.564048,14684.2064803,130
1595988000000,2020-07-29 02:00:00,BTCEUR,9328.84,9371.41,9328.84,9347.86,1.935804,18105.03544656,88
1595984400000,2020-07-29 01:00:00,BTCEUR,9325.04,9346.12,9293.28,9322.04,2.563155,23856.35387652,85
1595980800000,2020-07-29 00:00:00,BTCEUR,9352.54,9395.83,9310.0,9310.0,2.642044,24707.35458658,151
1595977200000,2020-07-28 23:00:00,BTCEUR,9374.57,9395.83,9323.9,9337.89,3.270977,30647.10501439,175
1595973600000,2020-07-28 22:00:00,BTCEUR,9423.51,9451.77,9311.09,9374.57,5.877622,55053.45335389,380
1595970000000,2020-07-28 21:00:00,BTCEUR,9406.97,9458.01,9399.4,9423.72,8.695757,81875.97208824,364
1595966400000,2020-07-28 20:00:00,BTCEUR,9420.66,9445.0,9383.23,9399.17,15.611272,146858.97974614,432
1595962800000,2020-07-28 19:00:00,BTCEUR,9363.19,9427.0,9309.22,9419.01,13.333623,125145.33355088,636
1595959200000,2020-07-28 18:00:00,BTCEUR,9382.02,9402.03,9303.38,9361.96,10.680847,99975.10942273,528
1595955600000,2020-07-28 17:00:00,BTCEUR,9389.33,9442.34,9346.58,9382.51,18.436189,173428.1387071,665
1595952000000,2020-07-28 16:00:00,BTCEUR,9558.27,9564.09,9340.0,9398.45,34.69612,327379.58586905,881
1595948400000,2020-07-28 15:00:00,BTCEUR,9574.52,9575.0,9510.0,9545.53,25.35195,242075.98466999,564
1595944800000,2020-07-28 14:00:00,BTCEUR,9399.32,9594.03,9382.97,9574.19,32.720673,311761.13279352,766
1595941200000,2020-07-28 13:00:00,BTCEUR,9408.24,9436.85,9336.77,9406.6,14.195168,133159.43966079,491
1595937600000,2020-07-28 12:00:00,BTCEUR,9424.7,9487.44,9335.1,9407.6,13.676799,128722.6224908,554
1595934000000,2020-07-28 11:00:00,BTCEUR,9221.53,9449.0,9217.06,9426.88,37.875832,354951.22420096,1041
1595930400000,2020-07-28 10:00:00,BTCEUR,9206.0,9243.75,9023.0,9215.0,35.781977,327865.67386885,981
1595926800000,2020-07-28 09:00:00,BTCEUR,9183.74,9266.94,9154.88,9212.6,32.805716,302402.39354698,870
1595923200000,2020-07-28 08:00:00,BTCEUR,9330.33,9346.36,9150.0,9184.2,23.43497,216438.33812302,701
1595919600000,2020-07-28 07:00:00,BTCEUR,9339.75,9390.27,9300.0,9324.62,18.529298,173049.67418466,486
1595916000000,2020-07-28 06:00:00,BTCEUR,9246.22,9371.06,9201.82,9340.07,13.257783,123475.69443897,425
1595912400000,2020-07-28 05:00:00,BTCEUR,9374.23,9381.18,9224.24,9246.76,8.547823,79458.10029217,159
1595908800000,2020-07-28 04:00:00,BTCEUR,9300.0,9393.14,9280.47,9393.14,4.869105,45473.5241864,215
1595905200000,2020-07-28 03:00:00,BTCEUR,9323.9,9323.9,9185.14,9300.0,8.787605,81278.65169106,408
1595901600000,2020-07-28 02:00:00,BTCEUR,9489.29,9497.98,9319.99,9342.1,6.687297,62777.29898078,209
1595898000000,2020-07-28 01:00:00,BTCEUR,9468.97,9520.0,9433.22,9489.79,3.997824,37884.05136025,121
1595894400000,2020-07-28 00:00:00,BTCEUR,9351.99,9533.26,9351.07,9470.58,9.560321,90549.11187022,301
1595890800000,2020-07-27 23:00:00,BTCEUR,9475.64,9483.42,9160.0,9348.84,21.920981,205044.72855278,792
1595887200000,2020-07-27 22:00:00,BTCEUR,9449.99,9630.0,9350.0,9475.64,52.88911,502422.79339183,1276
1595883600000,2020-07-27 21:00:00,BTCEUR,9251.4,9450.0,9192.83,9450.0,23.725757,220756.15060715,791
1595880000000,2020-07-27 20:00:00,BTCEUR,9181.4,9250.38,9162.18,9230.0,14.036234,129280.26161713,595
1595876400000,2020-07-27 19:00:00,BTCEUR,9274.5,9278.56,9155.46,9179.99,13.012293,119787.60310904,381
1595872800000,2020-07-27 18:00:00,BTCEUR,9273.39,9290.13,9151.53,9278.57,29.522387,272866.69417003,541
1595869200000,2020-07-27 17:00:00,BTCEUR,9086.0,9278.66,9000.0,9271.75,72.191705,662999.11433621,2024
1595865600000,2020-07-27 16:00:00,BTCEUR,8814.96,9146.96,8805.5,9085.57,49.335872,441554.09602871,1188
1595862000000,2020-07-27 15:00:00,BTCEUR,8886.07,8886.53,8753.35,8800.0,13.941189,122984.74422183,432
1595858400000,2020-07-27 14:00:00,BTCEUR,8865.55,8888.0,8800.24,8886.98,23.541946,208233.09467131,473
1595854800000,2020-07-27 13:00:00,BTCEUR,8807.0,8872.45,8788.24,8872.45,33.279139,294156.20889074,690
1595851200000,2020-07-27 12:00:00,BTCEUR,8779.33,8815.0,8744.62,8806.91,9.711762,85310.79244368,429
1595847600000,2020-07-27 11:00:00,BTCEUR,8778.01,8790.61,8720.79,8773.82,16.673148,146193.24580309,479
1595844000000,2020-07-27 10:00:00,BTCEUR,8779.88,8790.61,8718.08,8781.0,10.355396,90679.75376747,347
1595840400000,2020-07-27 09:00:00,BTCEUR,8724.02,8795.61,8699.99,8787.47,17.369561,152079.47646136,510
1595836800000,2020-07-27 08:00:00,BTCEUR,8710.0,8737.01,8660.0,8708.05,16.604242,144587.13376741,422
1595833200000,2020-07-27 07:00:00,BTCEUR,8773.01,8780.0,8690.0,8723.23,20.334726,178077.74635282,435
1595829600000,2020-07-27 06:00:00,BTCEUR,8747.68,8780.0,8700.0,8780.0,17.115624,149661.30737945,463
1595826000000,2020-07-27 05:00:00,BTCEUR,8697.01,8755.56,8668.43,8752.1,34.959894,304140.72174627,608
1595822400000,2020-07-27 04:00:00,BTCEUR,8697.43,8750.0,8665.61,8697.74,3.753264,32671.98420769,212
1595818800000,2020-07-27 03:00:00,BTCEUR,8586.35,8750.0,8586.35,8710.52,13.192973,114467.13907395,492
1595815200000,2020-07-27 02:00:00,BTCEUR,8600.98,8606.98,8565.92,8584.25,2.052109,17621.15987451,68
1595811600000,2020-07-27 01:00:00,BTCEUR,8541.91,8647.2,8541.91,8600.54,2.094165,18023.29754615,147
1595808000000,2020-07-27 00:00:00,BTCEUR,8551.11,8597.4,8531.73,8533.0,7.071119,60623.16783574,184
1595804400000,2020-07-26 23:00:00,BTCEUR,8540.11,8551.72,8530.53,8550.68,1.02402,8752.24774656,44
1595800800000,2020-07-26 22:00:00,BTCEUR,8508.34,8569.48,8508.34,8540.11,7.404531,63290.61207409,183
1595797200000,2020-07-26 21:00:00,BTCEUR,8500.69,8539.92,8481.2,8504.93,4.04729,34430.10144984,337
1595793600000,2020-07-26 20:00:00,BTCEUR,8484.24,8514.0,8477.17,8506.99,4.209826,35763.86295852,165
1595790000000,2020-07-26 19:00:00,BTCEUR,8516.29,8519.23,8477.17,8485.56,5.897092,50019.121199,151
1595786400000,2020-07-26 18:00:00,BTCEUR,8489.16,8529.22,8477.17,8515.41,3.403182,28929.72469994,170
1595782800000,2020-07-26 17:00:00,BTCEUR,8499.75,8507.13,8482.5,8490.03,2.559659,21755.21687172,136
1595779200000,2020-07-26 16:00:00,BTCEUR,8549.0,8549.0,8488.88,8488.9,4.357014,37101.54390573,206
1595775600000,2020-07-26 15:00:00,BTCEUR,8538.0,8546.87,8500.0,8532.89,4.434201,37758.40027515,186
1595772000000,2020-07-26 14:00:00,BTCEUR,8454.97,8533.61,8454.57,8525.72,7.775744,66073.95756972,288
1595768400000,2020-07-26 13:00:00,BTCEUR,8434.0,8486.0,8434.0,8458.2,8.130052,68794.10689896,332
1595764800000,2020-07-26 12:00:00,BTCEUR,8545.48,8555.0,8412.52,8434.0,26.554072,224708.07595049,612
1595761200000,2020-07-26 11:00:00,BTCEUR,8587.62,8594.28,8531.73,8543.87,10.181999,87075.77423682,291
1595757600000,2020-07-26 10:00:00,BTCEUR,8409.04,8700.0,8409.04,8588.05,65.611926,561932.55807811,1339
1595754000000,2020-07-26 09:00:00,BTCEUR,8322.55,8415.0,8300.0,8415.0,13.312571,111287.22839082,520
1595750400000,2020-07-26 08:00:00,BTCEUR,8385.36,8391.27,8260.42,8317.0,29.936328,249152.912721,1324
1595746800000,2020-07-26 07:00:00,BTCEUR,8366.13,8394.59,8356.29,8390.31,1.652241,13847.77572807,97
1595743200000,2020-07-26 06:00:00,BTCEUR,8354.55,8370.55,8340.0,8366.13,4.961559,41426.91399335,107
1595739600000,2020-07-26 05:00:00,BTCEUR,8347.97,8359.96,8337.95,8355.37,1.280939,10695.53798149,71
1595736000000,2020-07-26 04:00:00,BTCEUR,8349.8,8353.68,8341.0,8349.15,0.561927,4692.80089257,75
1595732400000,2020-07-26 03:00:00,BTCEUR,8350.9,8359.96,8346.74,8353.04,0.671049,5604.92540313,63
1595728800000,2020-07-26 02:00:00,BTCEUR,8339.19,8353.92,8338.63,8343.36,0.201075,1677.30820943,17
1595725200000,2020-07-26 01:00:00,BTCEUR,8356.85,8361.69,8340.0,8347.38,2.112387,17628.11326827,74
1595721600000,2020-07-26 00:00:00,BTCEUR,8365.16,8365.38,8349.0,8365.38,0.836422,6985.65739296,49
1595718000000,2020-07-25 23:00:00,BTCEUR,8359.39,8382.53,8336.56,8362.82,6.638489,55523.16450404,352
1595714400000,2020-07-25 22:00:00,BTCEUR,8362.2,8370.25,8343.72,8350.18,4.841398,40457.7568522,173
1595710800000,2020-07-25 21:00:00,BTCEUR,8367.44,8394.59,8340.36,8341.0,1.641515,13723.13232078,134
1595707200000,2020-07-25 20:00:00,BTCEUR,8338.12,8394.59,8325.77,8365.82,5.395374,45145.39667835,236
