Unix,Date,Symbol,Open,High,Low,Close,Volume MATIC,Volume EUR,tradecount
1672704000000,2023-01-03,MATICEUR,0.7291,0.7431,0.7261,0.7397,295886.0,218181.93333,1589
1672617600000,2023-01-02,MATICEUR,0.7081,0.7388,0.6986,0.7306,435074.4,313503.29207,1801
1672531200000,2023-01-01,MATICEUR,0.7067,0.711,0.6972,0.7084,223477.8,157407.16875,1220
1672444800000,2022-12-31,MATICEUR,0.7117,0.7198,0.7033,0.7072,295989.1,210780.71202,1457
1672358400000,2022-12-30,MATICEUR,0.7291,0.7321,0.7007,0.7107,462577.6,328479.60326,2323
1672272000000,2022-12-29,MATICEUR,0.7361,0.7393,0.721,0.7291,389944.5,285336.41939,1952
1672185600000,2022-12-28,MATICEUR,0.7585,0.76,0.7293,0.7363,480495.3,355214.01489,2015
1672099200000,2022-12-27,MATICEUR,0.7643,0.7683,0.7501,0.7583,376694.8,286509.07284,1604
1672012800000,2022-12-26,MATICEUR,0.7489,0.7649,0.747,0.7618,297283.7,224611.00606,1143
1671926400000,2022-12-25,MATICEUR,0.7488,0.7514,0.7388,0.749,138252.3,102962.75767,765
1671840000000,2022-12-24,MATICEUR,0.7535,0.7544,0.7468,0.7489,132202.7,99200.70262,670
1671753600000,2022-12-23,MATICEUR,0.7513,0.7605,0.7461,0.7529,324924.1,244791.97339,1369
1671667200000,2022-12-22,MATICEUR,0.7484,0.7525,0.7276,0.7513,314477.9,232872.85147,1526
1671580800000,2022-12-21,MATICEUR,0.7545,0.7567,0.7409,0.749,245194.0,183352.65274,1282
1671494400000,2022-12-20,MATICEUR,0.7289,0.7603,0.7258,0.7555,712079.2,535035.56259,2274
1671408000000,2022-12-19,MATICEUR,0.768,0.7749,0.7142,0.7291,517185.2,383229.10551,2367
1671321600000,2022-12-18,MATICEUR,0.7723,0.7807,0.7591,0.7672,161494.5,124238.75526,987
1671235200000,2022-12-17,MATICEUR,0.7512,0.7744,0.7395,0.772,387696.5,294358.43607,1834
1671148800000,2022-12-16,MATICEUR,0.8251,0.8357,0.7383,0.7521,1302943.4,1021284.32305,4832
1671062400000,2022-12-15,MATICEUR,0.8461,0.8492,0.82,0.8255,371163.6,309687.15101,1877
1670976000000,2022-12-14,MATICEUR,0.8699,0.8786,0.8416,0.8461,617207.1,532342.93927,2652
1670889600000,2022-12-13,MATICEUR,0.8643,0.8838,0.8331,0.8697,795517.9,688192.89743,3117
1670803200000,2022-12-12,MATICEUR,0.8484,0.8665,0.828,0.8639,405054.6,342787.75894,1880
1670716800000,2022-12-11,MATICEUR,0.8625,0.8681,0.845,0.8497,232960.8,199962.50064,1102
1670630400000,2022-12-10,MATICEUR,0.8642,0.8693,0.8558,0.8619,190043.2,163776.17691,1047
1670544000000,2022-12-09,MATICEUR,0.88,0.8857,0.8628,0.8641,386016.5,336595.87703,1537
1670457600000,2022-12-08,MATICEUR,0.8547,0.8812,0.8451,0.8798,328658.7,283404.94577,1676
1670371200000,2022-12-07,MATICEUR,0.8771,0.8794,0.8341,0.8527,341743.8,290078.61047,1710
1670284800000,2022-12-06,MATICEUR,0.8689,0.878,0.8561,0.8769,285270.4,247513.09398,1475
1670198400000,2022-12-05,MATICEUR,0.875,0.8968,0.8581,0.8699,478756.3,418976.35443,2159
1670112000000,2022-12-04,MATICEUR,0.857,0.877,0.857,0.8737,238658.5,207552.45741,1437
1670025600000,2022-12-03,MATICEUR,0.9005,0.9022,0.8558,0.8571,256516.7,224856.4775,1483
1669939200000,2022-12-02,MATICEUR,0.8655,0.9008,0.8525,0.9008,597184.3,522461.07913,2652
1669852800000,2022-12-01,MATICEUR,0.895,0.9045,0.8603,0.8631,634229.3,558879.60542,2836
1669766400000,2022-11-30,MATICEUR,0.8128,0.9064,0.8106,0.8964,1038361.5,890149.45205,4394
1669680000000,2022-11-29,MATICEUR,0.7927,0.8206,0.7863,0.8121,413731.7,334501.98392,1960
1669593600000,2022-11-28,MATICEUR,0.814,0.817,0.7743,0.7938,513377.4,405477.02883,2541
1669507200000,2022-11-27,MATICEUR,0.8136,0.8328,0.8088,0.8127,359421.0,296099.9019,2247
1669420800000,2022-11-26,MATICEUR,0.8109,0.838,0.8064,0.8137,508152.6,418794.05129,2419
1669334400000,2022-11-25,MATICEUR,0.8142,0.8156,0.7863,0.8109,780005.1,627959.33764,3240
1669248000000,2022-11-24,MATICEUR,0.8269,0.8538,0.81,0.8163,997260.9,822321.08168,3818
1669161600000,2022-11-23,MATICEUR,0.8257,0.8453,0.8067,0.827,1387324.6,1147517.41977,5342
1669075200000,2022-11-22,MATICEUR,0.7765,0.8418,0.7595,0.8259,2388524.0,1938408.83861,6952
1668988800000,2022-11-21,MATICEUR,0.7795,0.799,0.7449,0.7769,1391162.5,1076253.52164,5505
1668902400000,2022-11-20,MATICEUR,0.8459,0.8526,0.7736,0.7812,941376.5,759568.78123,3750
1668816000000,2022-11-19,MATICEUR,0.8512,0.8539,0.8228,0.8465,531771.7,445647.31497,2444
1668729600000,2022-11-18,MATICEUR,0.8425,0.8667,0.84,0.8513,761439.0,652137.74477,2998
1668643200000,2022-11-17,MATICEUR,0.8649,0.8776,0.8359,0.8436,1149101.7,978420.20146,4202
1668556800000,2022-11-16,MATICEUR,0.9093,0.9216,0.8453,0.8638,1244112.6,1091639.71541,4497
1668470400000,2022-11-15,MATICEUR,0.8877,0.9377,0.8797,0.9081,2023718.4,1837256.80732,6279
1668384000000,2022-11-14,MATICEUR,0.8597,0.9424,0.8066,0.8903,3462637.8,3076290.75506,10031
1668297600000,2022-11-13,MATICEUR,0.9154,0.9417,0.84,0.86,2262370.9,1998824.26069,6755
1668211200000,2022-11-12,MATICEUR,1.0327,1.0327,0.9007,0.9135,2293583.8,2152355.62684,7379
1668124800000,2022-11-11,MATICEUR,1.1072,1.145,0.9387,1.0322,4518161.3,4626977.84705,10976
1668038400000,2022-11-10,MATICEUR,0.8115,1.1447,0.8041,1.1051,6566968.6,6591223.327,20759
1667952000000,2022-11-09,MATICEUR,1.0403,1.0658,0.7672,0.8195,4693068.8,4288139.16334,15834
1667865600000,2022-11-08,MATICEUR,1.2542,1.274,0.9328,1.0361,6176903.6,6887250.67183,20206
1667779200000,2022-11-07,MATICEUR,1.1449,1.2873,1.1404,1.2568,3943819.6,4822282.81624,14270
1667692800000,2022-11-06,MATICEUR,1.1909,1.2241,1.1397,1.1463,2430446.9,2861089.56137,8913
1667606400000,2022-11-05,MATICEUR,1.1759,1.3107,1.1603,1.1918,4553444.1,5569918.85127,16427
1667520000000,2022-11-04,MATICEUR,0.978,1.2053,0.978,1.1754,5968086.6,6786892.12926,19886
1667433600000,2022-11-03,MATICEUR,0.8898,1.0006,0.8855,0.9765,2471110.8,2387574.94327,8251
1667347200000,2022-11-02,MATICEUR,0.8861,0.8965,0.8525,0.8908,2005437.9,1754712.12576,6404
1667260800000,2022-11-01,MATICEUR,0.9135,0.9175,0.8846,0.8858,646160.6,581874.41942,2623
1667174400000,2022-10-31,MATICEUR,0.9127,0.9364,0.9012,0.9137,798591.2,732409.11993,3594
1667088000000,2022-10-30,MATICEUR,0.9364,0.9519,0.9038,0.9127,606825.1,560361.49743,3179
1667001600000,2022-10-29,MATICEUR,0.9491,0.9621,0.9305,0.9377,729809.0,689195.00798,2917
1666915200000,2022-10-28,MATICEUR,0.906,0.9508,0.897,0.9498,780006.9,718519.43759,3278
1666828800000,2022-10-27,MATICEUR,0.9285,0.947,0.8979,0.9065,1448388.4,1338142.25732,4641
1666742400000,2022-10-26,MATICEUR,0.9222,0.9653,0.9191,0.9294,1437209.3,1354773.96043,4827
1666656000000,2022-10-25,MATICEUR,0.9037,0.9504,0.8881,0.9201,1741213.0,1600992.151,5492
1666569600000,2022-10-24,MATICEUR,0.9117,0.9221,0.886,0.9044,880069.5,795277.56898,3559
1666483200000,2022-10-23,MATICEUR,0.8457,0.9144,0.8328,0.9118,872203.2,766639.09668,4314
1666396800000,2022-10-22,MATICEUR,0.8457,0.8523,0.8249,0.8436,238384.9,200105.87964,1196
1666310400000,2022-10-21,MATICEUR,0.8281,0.8455,0.7967,0.8442,633974.9,519184.86595,2721
1666224000000,2022-10-20,MATICEUR,0.8642,0.8679,0.8237,0.8281,803171.7,680985.39917,3202
1666137600000,2022-10-19,MATICEUR,0.8761,0.9,0.8608,0.866,612291.8,542029.96066,2647
1666051200000,2022-10-18,MATICEUR,0.8641,0.8908,0.85,0.8774,1019659.7,890457.81806,4003
1665964800000,2022-10-17,MATICEUR,0.8207,0.8641,0.8181,0.8608,739153.2,627351.69149,2656
1665878400000,2022-10-16,MATICEUR,0.8126,0.833,0.8124,0.8203,313390.6,257702.16243,1349
1665792000000,2022-10-15,MATICEUR,0.8177,0.8336,0.81,0.8129,252644.0,207518.94876,1238
1665705600000,2022-10-14,MATICEUR,0.7941,0.8415,0.7941,0.8159,640581.1,528701.62967,2628
1665619200000,2022-10-13,MATICEUR,0.8066,0.8107,0.7319,0.7937,1639789.1,1256243.81019,5915
1665532800000,2022-10-12,MATICEUR,0.8153,0.8261,0.8063,0.8063,436864.5,356734.84398,1735
1665446400000,2022-10-11,MATICEUR,0.8373,0.8373,0.8096,0.8144,492913.5,406100.69656,2230
1665360000000,2022-10-10,MATICEUR,0.8484,0.8679,0.838,0.838,593780.9,508070.80837,2542
1665273600000,2022-10-09,MATICEUR,0.837,0.8524,0.8304,0.8485,200314.2,169196.0343,917
1665187200000,2022-10-08,MATICEUR,0.8533,0.857,0.831,0.8354,171999.7,144667.77421,940
1665100800000,2022-10-07,MATICEUR,0.851,0.8656,0.8413,0.8546,681030.6,583494.50223,2864
1665014400000,2022-10-06,MATICEUR,0.8597,0.8667,0.8465,0.8514,856766.1,733029.44942,3383
1664928000000,2022-10-05,MATICEUR,0.837,0.873,0.83,0.8588,1078148.6,914147.13392,4398
1664841600000,2022-10-04,MATICEUR,0.8148,0.8485,0.8137,0.837,1403134.7,1171888.08891,5550
1664755200000,2022-10-03,MATICEUR,0.7794,0.8221,0.7718,0.814,1167871.7,935412.78129,4509
1664668800000,2022-10-02,MATICEUR,0.7829,0.8001,0.7763,0.7801,517123.9,407579.54263,2231
1664582400000,2022-10-01,MATICEUR,0.7938,0.7968,0.7753,0.7826,436800.3,343495.82462,1888
1664496000000,2022-09-30,MATICEUR,0.7772,0.8063,0.7762,0.7941,1454671.4,1151444.78036,5270
1664409600000,2022-09-29,MATICEUR,0.7706,0.7778,0.7518,0.7764,1226615.5,941091.80358,4195
1664323200000,2022-09-28,MATICEUR,0.7707,0.7764,0.7458,0.7685,1551092.8,1184747.55008,5393
1664236800000,2022-09-27,MATICEUR,0.7855,0.823,0.758,0.7718,1877691.9,1494743.66509,6384
1664150400000,2022-09-26,MATICEUR,0.7638,0.7883,0.7534,0.7854,1648005.1,1271180.28315,5676
1664064000000,2022-09-25,MATICEUR,0.7758,0.7909,0.7554,0.7636,718348.1,557125.83825,2774
1663977600000,2022-09-24,MATICEUR,0.8028,0.8064,0.7733,0.7788,908557.2,720472.34474,3154
1663891200000,2022-09-23,MATICEUR,0.765,0.8091,0.7436,0.8022,1952513.6,1500559.58169,6451
1663804800000,2022-09-22,MATICEUR,0.7147,0.7743,0.7133,0.7659,1630273.2,1222316.30067,5520
1663718400000,2022-09-21,MATICEUR,0.7332,0.7853,0.7022,0.7142,2160280.3,1601526.32884,6242
1663632000000,2022-09-20,MATICEUR,0.7643,0.7649,0.7328,0.7362,1105269.1,827332.20277,3584
1663545600000,2022-09-19,MATICEUR,0.751,0.7759,0.7274,0.7636,1556685.1,1166003.35498,5441
1663459200000,2022-09-18,MATICEUR,0.827,0.8361,0.7493,0.7528,1408843.0,1123352.14508,4369
1663372800000,2022-09-17,MATICEUR,0.806,0.8306,0.805,0.8278,477064.2,390128.55493,2028
1663286400000,2022-09-16,MATICEUR,0.8275,0.8311,0.7877,0.8069,1213520.9,983362.05582,4164
1663200000000,2022-09-15,MATICEUR,0.8663,0.879,0.8187,0.8266,1766394.8,1499175.50492,5474
1663113600000,2022-09-14,MATICEUR,0.8483,0.8697,0.8324,0.8666,1176178.3,1005401.01867,4267
1663027200000,2022-09-13,MATICEUR,0.92,0.9322,0.8422,0.8482,2195421.9,1947199.9321,7320
1662940800000,2022-09-12,MATICEUR,0.8861,0.9296,0.8646,0.9189,1639149.0,1477284.72599,5990
1662854400000,2022-09-11,MATICEUR,0.9003,0.912,0.8679,0.8859,674152.7,600227.39757,2596
1662768000000,2022-09-10,MATICEUR,0.8849,0.9061,0.8719,0.9006,685228.3,608520.21782,2687
1662681600000,2022-09-09,MATICEUR,0.846,0.8964,0.8386,0.8872,1307184.1,1143113.87463,4570
1662595200000,2022-09-08,MATICEUR,0.8419,0.85,0.82,0.8444,1136204.4,950340.93374,4324
1662508800000,2022-09-07,MATICEUR,0.8244,0.8555,0.8013,0.8417,1638243.3,1354676.35187,5267
1662422400000,2022-09-06,MATICEUR,0.8876,0.9263,0.8213,0.8244,1798980.2,1579247.22223,6604
1662336000000,2022-09-05,MATICEUR,0.9027,0.91,0.8683,0.887,604950.5,535810.1259,2851
1662249600000,2022-09-04,MATICEUR,0.8953,0.9031,0.8768,0.9018,407255.3,363097.30948,1865
1662163200000,2022-09-03,MATICEUR,0.8767,0.9243,0.8711,0.8943,743713.9,658799.303,2346
1662076800000,2022-09-02,MATICEUR,0.888,0.9121,0.85,0.8764,1385734.2,1231761.86792,4551
1661990400000,2022-09-01,MATICEUR,0.8306,0.8999,0.8208,0.8882,1704084.2,1455528.258,5906
1661904000000,2022-08-31,MATICEUR,0.8142,0.8581,0.8139,0.83,1446004.8,1202700.60489,5062
1661817600000,2022-08-30,MATICEUR,0.8166,0.8403,0.7824,0.8139,1659452.8,1352905.17785,5574
1661731200000,2022-08-29,MATICEUR,0.7895,0.8213,0.768,0.8169,1355663.0,1077494.28243,4687
1661644800000,2022-08-28,MATICEUR,0.8097,0.8378,0.7846,0.7888,1371764.3,1121576.42893,4836
1661558400000,2022-08-27,MATICEUR,0.7685,0.8184,0.7602,0.8089,1875839.7,1487062.25994,6089
1661472000000,2022-08-26,MATICEUR,0.8198,0.8402,0.759,0.7698,2351984.9,1886910.76527,7003
1661385600000,2022-08-25,MATICEUR,0.8167,0.833,0.8092,0.8207,1098530.3,901569.0755,3587
1661299200000,2022-08-24,MATICEUR,0.8342,0.8435,0.8064,0.8163,1019356.9,841363.11106,3615
1661212800000,2022-08-23,MATICEUR,0.8149,0.8399,0.7979,0.8354,1182536.1,971520.88441,3913
1661126400000,2022-08-22,MATICEUR,0.8199,0.8215,0.7699,0.8154,1110892.7,884158.50813,3979
1661040000000,2022-08-21,MATICEUR,0.7845,0.8297,0.7773,0.8191,1126800.1,904939.05967,4125
1660953600000,2022-08-20,MATICEUR,0.7671,0.815,0.7569,0.7842,1719694.8,1353256.06556,6147
1660867200000,2022-08-19,MATICEUR,0.8497,0.8504,0.7606,0.7669,2413175.1,1915901.10976,8636
1660780800000,2022-08-18,MATICEUR,0.8695,0.8947,0.8488,0.8498,1086778.5,954344.08097,3754
1660694400000,2022-08-17,MATICEUR,0.9191,0.9479,0.8632,0.8699,1174894.4,1056008.18263,4060
1660608000000,2022-08-16,MATICEUR,0.9363,0.9554,0.91,0.9204,695545.2,648245.38742,2397
1660521600000,2022-08-15,MATICEUR,0.9777,1.0086,0.9171,0.9349,1437702.0,1376030.49495,4293
1660435200000,2022-08-14,MATICEUR,0.9991,1.0274,0.9635,0.9765,1156275.1,1152135.67659,3377
1660348800000,2022-08-13,MATICEUR,0.9113,1.0084,0.9067,1.0014,2081609.9,2020214.48193,5649
1660262400000,2022-08-12,MATICEUR,0.8951,0.9115,0.8807,0.9106,491021.7,440219.27241,1965
1660176000000,2022-08-11,MATICEUR,0.912,0.926,0.889,0.8945,1036222.7,940207.18147,3307
1660089600000,2022-08-10,MATICEUR,0.8745,0.9135,0.8548,0.9121,1120437.6,1000346.8906,3488
1660003200000,2022-08-09,MATICEUR,0.9063,0.9146,0.8526,0.8741,749335.6,658654.98186,2644
1659916800000,2022-08-08,MATICEUR,0.8926,0.9365,0.8917,0.9058,1157907.4,1061380.50011,3471
1659830400000,2022-08-07,MATICEUR,0.891,0.91,0.8773,0.8923,374229.2,335796.14149,1561
1659744000000,2022-08-06,MATICEUR,0.9104,0.9245,0.8863,0.8924,716821.8,651154.17877,2159
1659657600000,2022-08-05,MATICEUR,0.8719,0.917,0.8711,0.9118,1132954.4,1020107.56499,3332
1659571200000,2022-08-04,MATICEUR,0.8755,0.8976,0.86,0.8719,988996.1,866522.36363,3211
1659484800000,2022-08-03,MATICEUR,0.8668,0.9134,0.8445,0.8755,1311084.6,1166760.85322,3837
1659398400000,2022-08-02,MATICEUR,0.8689,0.8892,0.8267,0.8646,1730031.4,1482249.92102,4653
1659312000000,2022-08-01,MATICEUR,0.9076,0.9254,0.8571,0.8725,1096018.9,974661.07075,3586
1659225600000,2022-07-31,MATICEUR,0.9115,0.9957,0.8936,0.9115,2253683.5,2122784.80069,5553
1659139200000,2022-07-30,MATICEUR,0.9196,0.9629,0.8955,0.9105,1960466.1,1826373.07905,4881
1659052800000,2022-07-29,MATICEUR,0.9187,0.9725,0.8895,0.9186,3205532.1,2987179.5214,8557
1658966400000,2022-07-28,MATICEUR,0.8785,0.9592,0.831,0.9164,4100125.6,3652023.11406,11473
1658880000000,2022-07-27,MATICEUR,0.7733,0.8801,0.752,0.879,3359961.1,2746451.88194,10612
1658793600000,2022-07-26,MATICEUR,0.7539,0.775,0.714,0.7735,1932018.6,1433622.44727,6655
1658707200000,2022-07-25,MATICEUR,0.8629,0.8669,0.7524,0.7535,2276235.3,1847032.75767,7929
1658620800000,2022-07-24,MATICEUR,0.8543,0.8903,0.8296,0.8621,1649144.1,1420851.93938,5895
1658534400000,2022-07-23,MATICEUR,0.8343,0.8708,0.799,0.8543,1862563.4,1553337.76052,6647
1658448000000,2022-07-22,MATICEUR,0.888,0.9158,0.8284,0.8336,2856835.9,2507466.49344,9390
1658361600000,2022-07-21,MATICEUR,0.8166,0.9124,0.7817,0.8854,5198725.3,4456187.21623,14488
1658275200000,2022-07-20,MATICEUR,0.9053,0.9303,0.7983,0.8167,4695639.5,4071912.87316,14768
1658188800000,2022-07-19,MATICEUR,0.9452,0.9647,0.8639,0.9065,4824502.1,4367860.84146,15968
1658102400000,2022-07-18,MATICEUR,0.7463,1.02,0.7378,0.9475,6817530.8,6099895.90889,16369
1658016000000,2022-07-17,MATICEUR,0.723,0.7831,0.7125,0.7443,2507989.5,1886125.38075,5435
1657929600000,2022-07-16,MATICEUR,0.6978,0.7377,0.6778,0.7228,1499436.6,1062454.49499,3481
1657843200000,2022-07-15,MATICEUR,0.7068,0.731,0.6723,0.6974,2454099.8,1711416.67725,5725
1657756800000,2022-07-14,MATICEUR,0.6363,0.7154,0.612,0.7072,4393216.6,2890104.33808,9708
1657670400000,2022-07-13,MATICEUR,0.5342,0.6421,0.5217,0.637,3334564.1,1891017.91632,6908
1657584000000,2022-07-12,MATICEUR,0.5594,0.5905,0.5331,0.5347,2444669.7,1394808.8989,4988
1657497600000,2022-07-11,MATICEUR,0.5617,0.5945,0.5297,0.561,2050044.7,1158276.07934,4284
1657411200000,2022-07-10,MATICEUR,0.5789,0.5792,0.5424,0.5612,1361819.4,765741.90018,2151
1657324800000,2022-07-09,MATICEUR,0.5953,0.5999,0.5726,0.5795,836813.5,488231.98767,1833
1657238400000,2022-07-08,MATICEUR,0.5549,0.6082,0.5482,0.5957,3032222.7,1739482.09748,5617
1657152000000,2022-07-07,MATICEUR,0.5161,0.5655,0.5021,0.5533,2464545.5,1321874.2197,4625
1657065600000,2022-07-06,MATICEUR,0.499,0.5204,0.48,0.5155,2105284.2,1062607.35938,4817
1656979200000,2022-07-05,MATICEUR,0.4718,0.5206,0.4681,0.5,4530477.6,2245705.6439,9465
1656892800000,2022-07-04,MATICEUR,0.4433,0.474,0.4327,0.4706,1357297.0,615253.9845,3432
1656806400000,2022-07-03,MATICEUR,0.4726,0.4734,0.4312,0.4411,1438417.3,647156.61348,3666
1656720000000,2022-07-02,MATICEUR,0.4419,0.476,0.4302,0.4731,1120925.9,508005.49252,3325
1656633600000,2022-07-01,MATICEUR,0.4596,0.4752,0.4322,0.4423,3327436.6,1507962.06404,8755
1656547200000,2022-06-30,MATICEUR,0.475,0.4751,0.4019,0.4595,3828704.6,1653554.88258,9130
1656460800000,2022-06-29,MATICEUR,0.4847,0.5189,0.4639,0.4748,3396680.9,1666825.01079,8127
1656374400000,2022-06-28,MATICEUR,0.5031,0.5453,0.4786,0.486,1943688.8,983471.38546,4572
1656288000000,2022-06-27,MATICEUR,0.5282,0.5643,0.4931,0.5015,1728195.6,909692.2625,2862
1656201600000,2022-06-26,MATICEUR,0.5711,0.5943,0.5262,0.5283,1479977.2,843451.52543,2279
1656115200000,2022-06-25,MATICEUR,0.5773,0.5943,0.5384,0.5705,1955413.0,1107786.57282,2975
1656028800000,2022-06-24,MATICEUR,0.5351,0.5943,0.5351,0.5756,2835692.1,1608698.7963,6307
1655942400000,2022-06-23,MATICEUR,0.4313,0.5444,0.4313,0.5336,3756807.3,1851293.1392,7132
1655856000000,2022-06-22,MATICEUR,0.399,0.446,0.3763,0.4303,3541128.9,1460346.16538,4845
1655769600000,2022-06-21,MATICEUR,0.3812,0.4301,0.3734,0.3979,2511991.7,1021314.77564,3511
1655683200000,2022-06-20,MATICEUR,0.3668,0.3907,0.3434,0.3801,1982471.7,736100.61859,3332
1655596800000,2022-06-19,MATICEUR,0.3312,0.3672,0.3128,0.3667,2973394.0,1011055.69042,14064
1655510400000,2022-06-18,MATICEUR,0.3806,0.3883,0.3029,0.3309,2474693.35,842782.72319,4500
1655424000000,2022-06-17,MATICEUR,0.3639,0.3882,0.3598,0.3818,1738070.8,658370.36992,2506
1655337600000,2022-06-16,MATICEUR,0.421,0.425,0.3566,0.3635,2044805.4,780929.74426,3375
1655251200000,2022-06-15,MATICEUR,0.3976,0.4205,0.3471,0.4205,3021716.7,1134793.8918,6626
1655164800000,2022-06-14,MATICEUR,0.4119,0.4337,0.3805,0.3974,1945837.0,786946.14164,4287
1655078400000,2022-06-13,MATICEUR,0.4753,0.4815,0.388,0.4139,2287198.51,962505.678495,5450
1654992000000,2022-06-12,MATICEUR,0.5151,0.5202,0.473,0.4735,624136.8,309020.94532,2048
1654905600000,2022-06-11,MATICEUR,0.5644,0.5763,0.506,0.5136,652328.2,346908.60245,1795
1654819200000,2022-06-10,MATICEUR,0.5969,0.6224,0.562,0.5647,805596.3,481198.43935,2146
1654732800000,2022-06-09,MATICEUR,0.5667,0.6136,0.5619,0.5963,586158.5,343742.94577,1646
1654646400000,2022-06-08,MATICEUR,0.5754,0.5912,0.5623,0.5659,331874.9,189623.33803,1196
1654560000000,2022-06-07,MATICEUR,0.5923,0.5923,0.5478,0.5765,578334.7,327842.86156,1594
1654473600000,2022-06-06,MATICEUR,0.5574,0.6103,0.557,0.5918,456006.7,271486.66002,1827
1654387200000,2022-06-05,MATICEUR,0.5578,0.567,0.5455,0.5578,355681.7,197167.51517,1007
1654300800000,2022-06-04,MATICEUR,0.5507,0.5609,0.538,0.5559,527410.1,291495.22288,1072
1654214400000,2022-06-03,MATICEUR,0.5768,0.577,0.5375,0.5502,285824.2,156952.95362,1404
1654128000000,2022-06-02,MATICEUR,0.5634,0.5796,0.5534,0.577,407373.3,230346.96009,1543
1654041600000,2022-06-01,MATICEUR,0.6187,0.6245,0.5515,0.5634,732020.3,423341.38951,1968
1653955200000,2022-05-31,MATICEUR,0.6092,0.6387,0.6016,0.616,448800.4,277751.41442,2148
1653868800000,2022-05-30,MATICEUR,0.5592,0.6129,0.5561,0.6107,619870.5,365996.06235,2578
1653782400000,2022-05-29,MATICEUR,0.5482,0.5602,0.536,0.5582,629534.4,346966.74939,1457
1653696000000,2022-05-28,MATICEUR,0.5346,0.5552,0.5308,0.5479,278355.2,151963.81795,1293
1653609600000,2022-05-27,MATICEUR,0.5602,0.5692,0.5254,0.5339,533437.5,290113.56585,2429
1653523200000,2022-05-26,MATICEUR,0.6034,0.6152,0.5399,0.5578,812748.9,463632.35543,2368
1653436800000,2022-05-25,MATICEUR,0.6181,0.6273,0.5896,0.6032,365914.9,221763.76128,1351
1653350400000,2022-05-24,MATICEUR,0.6007,0.6215,0.57,0.6185,758584.7,452218.14261,3047
1653264000000,2022-05-23,MATICEUR,0.6384,0.6567,0.5952,0.5999,1217447.6,773519.29948,5145
1653177600000,2022-05-22,MATICEUR,0.6151,0.6447,0.6068,0.6401,537696.3,336791.27844,3034
1653091200000,2022-05-21,MATICEUR,0.6008,0.625,0.589,0.6148,543308.6,331503.96866,2798
1653004800000,2022-05-20,MATICEUR,0.6227,0.642,0.5846,0.6006,994809.1,608607.20931,4603
1652918400000,2022-05-19,MATICEUR,0.5996,0.6353,0.5811,0.623,978071.9,594579.62186,3984
1652832000000,2022-05-18,MATICEUR,0.6887,0.6958,0.5955,0.5968,925945.6,591552.39445,4087
1652745600000,2022-05-17,MATICEUR,0.6518,0.6968,0.6468,0.6889,938697.0,633116.06608,3792
1652659200000,2022-05-16,MATICEUR,0.7113,0.7113,0.633,0.6463,964203.9,632186.49237,3551
1652572800000,2022-05-15,MATICEUR,0.6597,0.7144,0.6318,0.7144,685026.4,457348.067,2676
1652486400000,2022-05-14,MATICEUR,0.6435,0.6835,0.5915,0.6578,872537.6,548610.25252,3221
1652400000000,2022-05-13,MATICEUR,0.5762,0.7246,0.5679,0.6415,2305294.9,1545223.57081,7518
1652313600000,2022-05-12,MATICEUR,0.6392,0.68,0.4274,0.5768,6787124.78,3678369.758027,20531
1652227200000,2022-05-11,MATICEUR,0.8468,0.867,0.5715,0.64,5363053.95,3858427.67341,20541
1652140800000,2022-05-10,MATICEUR,0.7692,0.9388,0.7501,0.8486,2487182.2,2133455.90023,10891
1652054400000,2022-05-09,MATICEUR,0.9322,0.9412,0.7472,0.7649,1735780.1,1434981.00098,9039
1651968000000,2022-05-08,MATICEUR,0.9684,0.9769,0.9124,0.9282,676441.8,634756.4779,4621
1651881600000,2022-05-07,MATICEUR,0.9905,1.012,0.9417,0.9675,789840.6,777994.33491,4821
1651795200000,2022-05-06,MATICEUR,1.0113,1.0223,0.9577,0.99,1138196.0,1127787.25921,5602
1651708800000,2022-05-05,MATICEUR,1.1049,1.1166,0.981,1.0116,1103257.8,1139171.61138,5344
1651622400000,2022-05-04,MATICEUR,1.024,1.1061,1.0179,1.1046,886545.9,942738.88709,4315
1651536000000,2022-05-03,MATICEUR,1.0248,1.0615,1.0028,1.0243,910065.3,939581.44736,3927
1651449600000,2022-05-02,MATICEUR,1.0421,1.0661,0.9858,1.0261,1310710.5,1352099.69067,5650
1651363200000,2022-05-01,MATICEUR,0.9844,1.0661,0.9656,1.0429,1309854.5,1344348.54468,5707
1651276800000,2022-04-30,MATICEUR,1.0837,1.1073,0.9628,0.9849,1150240.4,1195433.57546,5456
1651190400000,2022-04-29,MATICEUR,1.1786,1.1858,1.0701,1.0829,1110575.8,1245360.93299,5888
1651104000000,2022-04-28,MATICEUR,1.1905,1.2163,1.1685,1.1791,626263.5,745764.27245,3723
1651017600000,2022-04-27,MATICEUR,1.1715,1.2246,1.1616,1.1918,774084.2,925819.48169,3421
1650931200000,2022-04-26,MATICEUR,1.2638,1.27,1.1521,1.1713,748151.0,906936.07004,3388
1650844800000,2022-04-25,MATICEUR,1.2445,1.2659,1.18,1.2628,862125.9,1052403.17221,3915
1650758400000,2022-04-24,MATICEUR,1.2695,1.2751,1.2358,1.2419,345974.4,433227.06046,2394
1650672000000,2022-04-23,MATICEUR,1.2965,1.311,1.2467,1.2644,440577.8,563329.74459,3050
