Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR,tradecount
1634605200000,2021-10-19 01:00:00,ETHEUR,3237.17,3286.79,3237.17,3266.44,1338.2474,4365195.460446,4922
1634601600000,2021-10-19 00:00:00,ETHEUR,3233.43,3257.56,3222.41,3237.59,1241.6639,4027401.765753,4505
1634598000000,2021-10-18 23:00:00,ETHEUR,3234.3,3242.99,3224.72,3233.02,778.1678,2516322.696502,2760
1634594400000,2021-10-18 22:00:00,ETHEUR,3232.71,3237.04,3206.66,3234.56,1135.8158,3659681.065419,3894
1634590800000,2021-10-18 21:00:00,ETHEUR,3223.4,3244.74,3214.73,3232.75,593.4467,1916531.058067,2626
1634587200000,2021-10-18 20:00:00,ETHEUR,3234.41,3250.98,3221.07,3223.01,1142.976,3698841.506629,4866
1634583600000,2021-10-18 19:00:00,ETHEUR,3218.96,3237.57,3190.33,3235.07,1702.5431,5462733.344387,6476
1634580000000,2021-10-18 18:00:00,ETHEUR,3219.53,3233.17,3210.56,3219.18,913.5672,2943393.862853,3870
1634576400000,2021-10-18 17:00:00,ETHEUR,3218.7,3236.99,3215.84,3219.54,1279.4987,4129090.092013,4989
1634572800000,2021-10-18 16:00:00,ETHEUR,3245.53,3262.14,3204.51,3218.99,2225.2181,7198040.111363,8074
1634569200000,2021-10-18 15:00:00,ETHEUR,3267.74,3270.48,3221.06,3245.99,2151.8583,6977629.251066,7669
1634565600000,2021-10-18 14:00:00,ETHEUR,3281.55,3297.58,3250.0,3267.07,2042.7627,6693120.553966,7835
1634562000000,2021-10-18 13:00:00,ETHEUR,3218.01,3284.29,3173.82,3281.16,3999.6291,12947586.903273,12843
1634558400000,2021-10-18 12:00:00,ETHEUR,3230.09,3243.61,3199.02,3218.05,2460.0285,7928086.889823,8389
1634554800000,2021-10-18 11:00:00,ETHEUR,3265.42,3275.37,3197.28,3230.68,2987.1638,9667092.653289,9549
1634551200000,2021-10-18 10:00:00,ETHEUR,3275.99,3275.99,3233.9,3265.67,2431.0432,7918373.68167,8660
