Unix,Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR,tradecount
1691020800000,2023-08-03,LTCEUR,80.17,80.94,74.0,75.68,18661.709,1462964.47201,9185
1690934400000,2023-08-02,LTCEUR,85.59,86.23,78.87,80.2,23422.151,1923826.93719,11517
1690848000000,2023-08-01,LTCEUR,84.17,86.13,80.56,85.6,21424.567,1801788.76234,12534
1690761600000,2023-07-31,LTCEUR,85.66,86.56,83.14,84.21,13439.527,1138472.60161,9285
1690675200000,2023-07-30,LTCEUR,86.05,87.71,83.0,85.69,15777.614,1356603.21527,9082
1690588800000,2023-07-29,LTCEUR,83.39,86.56,82.82,86.03,8801.598,738970.73078,5355
1690502400000,2023-07-28,LTCEUR,82.77,83.73,82.71,83.42,8447.681,703510.81054,6389
1690416000000,2023-07-27,LTCEUR,82.11,83.23,81.7,82.79,9662.401,797321.27711,6768
1690329600000,2023-07-26,LTCEUR,81.25,82.53,80.17,82.11,11810.526,959798.83683,6907
1690243200000,2023-07-25,LTCEUR,80.85,81.99,80.39,81.25,8730.303,708314.056,6083
1690156800000,2023-07-24,LTCEUR,84.04,84.23,79.12,80.89,13185.603,1071040.72769,8667
1690070400000,2023-07-23,LTCEUR,83.04,84.55,82.6,84.06,6700.816,560274.97236,4208
1689984000000,2023-07-22,LTCEUR,84.87,86.99,82.42,83.1,8090.672,685182.20808,5095
1689897600000,2023-07-21,LTCEUR,83.21,85.48,82.64,84.76,9333.322,784128.44958,5407
1689811200000,2023-07-20,LTCEUR,82.44,84.99,82.05,83.27,8061.988,673418.35051,5122
1689724800000,2023-07-19,LTCEUR,81.81,84.17,81.71,82.53,8045.73,667731.71698,5424
1689638400000,2023-07-18,LTCEUR,82.43,82.92,80.04,81.84,7746.418,630670.37759,5948
1689552000000,2023-07-17,LTCEUR,82.98,83.78,79.71,82.39,11687.203,957503.19645,8358
1689465600000,2023-07-16,LTCEUR,84.91,85.41,82.22,83.02,6990.912,591038.42894,5274
1689379200000,2023-07-15,LTCEUR,84.94,85.62,84.0,84.88,6767.785,573916.66724,5219
1689292800000,2023-07-14,LTCEUR,91.02,92.55,82.3,85.04,13232.646,1162003.88275,8202
1689206400000,2023-07-13,LTCEUR,86.71,93.25,86.14,90.92,14951.782,1346554.08279,8930
1689120000000,2023-07-12,LTCEUR,88.13,88.89,84.97,86.75,9645.788,840400.7379,6979
1689033600000,2023-07-11,LTCEUR,88.06,89.37,87.11,88.13,9827.137,868738.06065,5654
1688947200000,2023-07-10,LTCEUR,87.1,89.07,84.1,88.06,12079.498,1045831.41832,6592
1688860800000,2023-07-09,LTCEUR,89.55,90.0,86.53,87.04,7341.459,649294.75103,3899
1688774400000,2023-07-08,LTCEUR,89.85,90.08,88.39,89.57,6565.583,586153.57219,4357
1688688000000,2023-07-07,LTCEUR,87.79,90.18,86.8,89.87,12864.4,1146012.61272,8304
1688601600000,2023-07-06,LTCEUR,94.65,97.54,87.65,87.71,21690.895,2022146.59996,13946
1688515200000,2023-07-05,LTCEUR,96.12,98.18,90.85,94.74,20582.729,1952020.5097,13020
1688428800000,2023-07-04,LTCEUR,98.49,100.57,95.49,96.14,17785.472,1749172.85237,11269
1688342400000,2023-07-03,LTCEUR,104.18,105.41,96.91,98.55,23395.324,2359983.49718,12934
1688256000000,2023-07-02,LTCEUR,98.37,104.57,96.47,104.18,31939.926,3245346.38145,19570
1688169600000,2023-07-01,LTCEUR,99.65,103.49,94.16,98.38,29744.175,2923824.48945,22078
1688083200000,2023-06-30,LTCEUR,78.22,102.48,77.78,99.6,70204.281,6434085.87034,37889
1687996800000,2023-06-29,LTCEUR,76.3,78.87,76.27,78.21,9642.352,749566.88183,6688
1687910400000,2023-06-28,LTCEUR,80.57,80.57,74.89,76.35,11853.105,922197.73296,8332
1687824000000,2023-06-27,LTCEUR,80.13,81.82,79.76,80.58,9467.103,765028.42282,6045
1687737600000,2023-06-26,LTCEUR,81.09,83.0,78.86,80.14,11432.287,922063.26598,7990
1687651200000,2023-06-25,LTCEUR,82.6,83.24,79.54,81.14,10356.723,843444.2827,7704
1687564800000,2023-06-24,LTCEUR,84.09,86.36,79.59,82.58,16668.503,1380777.42662,11174
1687478400000,2023-06-23,LTCEUR,78.68,85.79,78.34,84.09,22886.524,1881074.5754,11352
1687392000000,2023-06-22,LTCEUR,77.61,81.0,77.08,78.66,12094.491,954676.47969,8299
1687305600000,2023-06-21,LTCEUR,73.75,79.86,73.44,77.56,18927.635,1462510.5461,11667
1687219200000,2023-06-20,LTCEUR,71.2,74.33,69.68,73.72,13167.688,945787.72216,7764
1687132800000,2023-06-19,LTCEUR,70.88,71.5,69.91,71.19,9082.253,643443.9333,6015
1687046400000,2023-06-18,LTCEUR,70.44,71.99,69.91,70.83,7588.096,538866.13606,5364
1686960000000,2023-06-17,LTCEUR,69.74,71.62,69.42,70.47,7899.0,558746.03317,5309
1686873600000,2023-06-16,LTCEUR,68.35,70.49,67.95,69.78,12537.069,867540.88996,7519
1686787200000,2023-06-15,LTCEUR,68.02,68.89,66.66,68.36,12829.315,870018.76531,8342
1686700800000,2023-06-14,LTCEUR,72.17,72.74,66.0,68.05,14311.494,1007409.87576,9325
1686614400000,2023-06-13,LTCEUR,72.28,74.11,70.92,72.16,12650.723,917896.18531,8043
1686528000000,2023-06-12,LTCEUR,72.93,73.01,70.44,72.32,15312.345,1098411.25026,9330
1686441600000,2023-06-11,LTCEUR,72.75,74.45,71.92,72.94,13287.695,972383.98317,8301
1686355200000,2023-06-10,LTCEUR,83.28,83.36,69.38,72.81,34745.172,2558841.31167,19340
1686268800000,2023-06-09,LTCEUR,82.3,83.86,80.75,83.32,11125.75,920319.63529,7537
1686182400000,2023-06-08,LTCEUR,83.21,83.89,81.6,82.33,9792.288,807051.09529,7238
1686096000000,2023-06-07,LTCEUR,85.3,85.59,81.95,83.28,12130.882,1014832.72444,8591
1686009600000,2023-06-06,LTCEUR,82.34,85.86,80.55,85.22,15189.945,1261269.96621,9973
1685923200000,2023-06-05,LTCEUR,88.2,88.61,78.4,82.34,19352.811,1626417.83933,12180
1685836800000,2023-06-04,LTCEUR,89.85,90.32,87.88,88.29,9662.874,865239.76946,6547
1685750400000,2023-06-03,LTCEUR,89.31,91.31,88.2,89.89,11228.436,1010939.43293,7367
1685664000000,2023-06-02,LTCEUR,87.76,89.6,86.29,89.36,12899.056,1138410.90835,8736
1685577600000,2023-06-01,LTCEUR,84.8,89.49,83.69,87.78,25418.434,2222170.2872,14078
1685491200000,2023-05-31,LTCEUR,86.16,86.67,82.54,84.78,12380.817,1040311.65755,8734
1685404800000,2023-05-30,LTCEUR,84.98,87.08,84.68,86.2,13395.969,1152921.96424,8199
1685318400000,2023-05-29,LTCEUR,85.45,86.0,84.27,84.98,12947.811,1102977.60199,8010
1685232000000,2023-05-28,LTCEUR,82.81,86.12,82.4,85.33,15939.249,1339024.63474,9130
1685145600000,2023-05-27,LTCEUR,81.5,82.98,81.28,82.78,10329.864,850069.49644,6859
1685059200000,2023-05-26,LTCEUR,80.82,82.43,80.26,81.46,20073.576,1634607.36149,11603
1684972800000,2023-05-25,LTCEUR,80.04,81.0,77.11,80.85,16943.645,1341171.12674,10540
1684886400000,2023-05-24,LTCEUR,85.18,85.35,78.55,80.05,23625.547,1905058.27996,14017
1684800000000,2023-05-23,LTCEUR,84.17,86.25,83.74,85.15,11784.286,1001253.46467,8645
1684713600000,2023-05-22,LTCEUR,85.36,85.95,83.23,84.2,12468.741,1052400.63961,8296
1684627200000,2023-05-21,LTCEUR,85.69,86.62,84.52,85.4,10366.633,887664.15916,6573
1684540800000,2023-05-20,LTCEUR,85.16,86.1,84.06,85.72,8270.928,702455.5462,6039
1684454400000,2023-05-19,LTCEUR,84.18,86.57,84.0,85.2,18468.19,1576754.54052,9775
1684368000000,2023-05-18,LTCEUR,86.89,87.08,83.11,84.11,14884.494,1269139.03105,8901
1684281600000,2023-05-17,LTCEUR,83.04,87.83,82.59,86.8,22342.694,1913536.61204,12194
1684195200000,2023-05-16,LTCEUR,80.19,83.5,79.5,82.98,17942.489,1470480.12841,11324
1684108800000,2023-05-15,LTCEUR,77.22,81.67,76.01,80.18,19720.369,1577182.25172,11847
1684022400000,2023-05-14,LTCEUR,74.35,77.74,73.8,77.25,11773.456,892532.0263,7749
1683936000000,2023-05-13,LTCEUR,74.26,75.05,73.85,74.34,11445.15,851668.77697,7145
1683849600000,2023-05-12,LTCEUR,74.35,74.89,71.26,74.27,17069.679,1243935.69897,10090
1683763200000,2023-05-11,LTCEUR,74.08,75.35,72.02,74.36,18434.762,1360283.50375,11388
1683676800000,2023-05-10,LTCEUR,73.17,74.89,70.66,74.03,18547.602,1362199.79895,10351
1683590400000,2023-05-09,LTCEUR,70.93,73.3,70.65,73.21,15554.432,1122390.02024,8703
1683504000000,2023-05-08,LTCEUR,75.93,77.59,68.66,71.0,18366.145,1333307.6015,10401
1683417600000,2023-05-07,LTCEUR,75.49,76.98,75.11,75.95,11154.068,847354.72211,6826
1683331200000,2023-05-06,LTCEUR,80.44,81.04,72.85,75.44,16025.798,1230231.04622,9527
1683244800000,2023-05-05,LTCEUR,80.5,81.57,78.59,80.36,10756.437,863734.44382,7178
1683158400000,2023-05-04,LTCEUR,80.51,80.73,79.46,80.44,9475.924,758428.48697,6777
1683072000000,2023-05-03,LTCEUR,80.41,81.35,77.58,80.49,11654.827,923470.46109,7616
1682985600000,2023-05-02,LTCEUR,79.39,81.48,78.53,80.4,12358.083,992606.26469,8016
1682899200000,2023-05-01,LTCEUR,80.33,80.9,77.86,79.42,11544.18,916149.5007,6780
1682812800000,2023-04-30,LTCEUR,82.65,82.98,79.76,80.33,9436.585,770115.08289,6409
1682726400000,2023-04-29,LTCEUR,81.51,83.19,81.04,82.6,9893.749,812274.61732,6570
1682640000000,2023-04-28,LTCEUR,81.52,82.49,79.79,81.53,11791.532,959090.17525,8569
1682553600000,2023-04-27,LTCEUR,80.09,82.33,79.26,81.51,14114.451,1142478.30655,9081
1682467200000,2023-04-26,LTCEUR,83.13,85.31,76.71,80.03,21087.391,1732291.73967,11526
1682380800000,2023-04-25,LTCEUR,80.23,83.88,79.15,83.15,17461.504,1422200.21329,10466
1682294400000,2023-04-24,LTCEUR,79.18,81.03,78.14,80.18,17277.609,1378619.37485,9753
1682208000000,2023-04-23,LTCEUR,79.31,79.46,76.8,79.2,13890.182,1091145.22249,7219
1682121600000,2023-04-22,LTCEUR,77.92,79.6,77.32,79.38,11186.027,879629.47351,6810
1682035200000,2023-04-21,LTCEUR,82.52,83.17,77.33,77.94,17884.911,1446650.77589,8882
1681948800000,2023-04-20,LTCEUR,82.96,84.57,79.92,82.57,14768.308,1219578.16211,8160
1681862400000,2023-04-19,LTCEUR,93.15,93.15,80.0,82.99,22812.451,1986143.50254,10706
1681776000000,2023-04-18,LTCEUR,90.71,94.52,89.53,93.16,17546.278,1630697.88341,9232
1681689600000,2023-04-17,LTCEUR,91.42,91.67,89.12,90.71,15318.478,1386515.58299,7807
1681603200000,2023-04-16,LTCEUR,88.34,93.21,87.0,91.46,22448.317,2031513.74053,10265
1681516800000,2023-04-15,LTCEUR,87.87,88.92,86.38,88.34,9326.965,818289.54499,5758
1681430400000,2023-04-14,LTCEUR,85.63,90.02,85.49,87.85,22107.18,1946447.97568,10442
1681344000000,2023-04-13,LTCEUR,84.15,86.04,83.84,85.66,13776.14,1176373.11395,6861
1681257600000,2023-04-12,LTCEUR,86.72,87.11,83.52,84.1,15679.508,1324261.86539,8127
1681171200000,2023-04-11,LTCEUR,86.34,89.29,85.6,86.72,16105.807,1409345.25068,8387
1681084800000,2023-04-10,LTCEUR,83.2,86.94,82.59,86.31,11890.612,1009154.57393,6591
1680998400000,2023-04-09,LTCEUR,82.68,83.69,81.98,83.22,7601.261,630240.60267,4394
1680912000000,2023-04-08,LTCEUR,83.4,84.01,82.01,82.67,6326.407,525147.35621,4327
1680825600000,2023-04-07,LTCEUR,83.62,84.18,82.0,83.36,8761.438,728288.79585,5596
1680739200000,2023-04-06,LTCEUR,85.24,85.26,82.67,83.7,9854.495,827141.76907,6487
1680652800000,2023-04-05,LTCEUR,84.77,87.06,83.83,85.31,14563.885,1247958.97222,8211
1680566400000,2023-04-04,LTCEUR,85.84,86.68,84.35,84.77,14090.716,1202657.56349,7779
1680480000000,2023-04-03,LTCEUR,86.26,88.34,83.16,85.83,16071.189,1372286.03913,8780
1680393600000,2023-04-02,LTCEUR,85.62,87.49,83.75,86.25,12382.827,1065305.1338,6760
1680307200000,2023-04-01,LTCEUR,82.88,87.26,82.68,85.63,24590.384,2113457.62233,8158
1680220800000,2023-03-31,LTCEUR,81.97,83.44,79.19,82.86,19707.574,1617201.14834,7613
1680134400000,2023-03-30,LTCEUR,84.32,86.19,79.83,82.05,16548.87,1366674.15844,8742
1680048000000,2023-03-29,LTCEUR,82.37,86.1,82.21,84.31,12389.818,1046577.34641,7347
1679961600000,2023-03-28,LTCEUR,83.14,83.37,79.31,82.28,20159.22,1629007.06536,10398
1679875200000,2023-03-27,LTCEUR,87.0,87.61,81.79,83.13,16997.119,1436329.6516,9239
1679788800000,2023-03-26,LTCEUR,85.69,88.67,84.83,87.01,10959.01,955004.0401,6870
1679702400000,2023-03-25,LTCEUR,87.72,88.43,84.3,85.74,12539.311,1085353.4656,8209
1679616000000,2023-03-24,LTCEUR,87.02,89.89,83.41,87.76,25872.45,2244686.66447,9972
1679529600000,2023-03-23,LTCEUR,81.13,87.54,79.39,86.93,25675.839,2148032.57009,11146
1679443200000,2023-03-22,LTCEUR,77.3,83.0,73.93,81.2,36722.045,2841540.84164,12466
1679356800000,2023-03-21,LTCEUR,73.44,78.07,72.16,77.21,14336.343,1081540.68659,7652
1679270400000,2023-03-20,LTCEUR,79.45,79.71,73.2,73.43,13219.076,1013997.29354,8044
1679184000000,2023-03-19,LTCEUR,78.24,81.46,77.26,79.35,11019.936,877998.45167,6316
1679097600000,2023-03-18,LTCEUR,80.64,82.95,77.47,78.24,9634.576,775647.32129,6481
1679011200000,2023-03-17,LTCEUR,74.57,80.57,74.03,80.53,11188.774,871813.13165,7021
1678924800000,2023-03-16,LTCEUR,72.48,75.61,71.57,74.72,13300.227,985864.57497,7646
1678838400000,2023-03-15,LTCEUR,78.26,79.57,71.34,72.48,16267.577,1226516.78792,9016
1678752000000,2023-03-14,LTCEUR,75.78,82.3,73.87,78.25,18451.816,1438110.22745,10093
1678665600000,2023-03-13,LTCEUR,71.67,77.88,69.27,75.77,30640.318,2257472.91177,13079
1678579200000,2023-03-12,LTCEUR,64.5,71.96,63.06,71.64,16729.438,1101640.99551,11395
1678492800000,2023-03-11,LTCEUR,67.37,70.1,61.23,64.57,29097.485,1880837.32392,21246
1678406400000,2023-03-10,LTCEUR,72.98,73.07,64.76,67.37,31552.216,2149717.36253,20110
1678320000000,2023-03-09,LTCEUR,78.64,80.54,71.27,72.97,21879.459,1666213.85955,13327
1678233600000,2023-03-08,LTCEUR,82.03,82.38,77.36,78.65,15356.251,1225384.7152,10777
1678147200000,2023-03-07,LTCEUR,82.04,83.55,79.36,82.0,13772.52,1121124.76248,10013
1678060800000,2023-03-06,LTCEUR,85.16,85.78,81.79,82.02,13892.676,1155848.83032,9816
1677974400000,2023-03-05,LTCEUR,84.77,87.04,84.67,85.17,7240.165,621420.79838,5421
1677888000000,2023-03-04,LTCEUR,86.03,86.28,83.0,84.84,9818.586,836281.65719,5944
1677801600000,2023-03-03,LTCEUR,90.38,90.5,82.17,86.03,10706.912,911701.03369,7642
1677715200000,2023-03-02,LTCEUR,92.26,92.72,89.18,90.4,7967.396,722419.24603,5908
1677628800000,2023-03-01,LTCEUR,89.68,93.1,89.45,92.33,13353.412,1230366.41898,7329
1677542400000,2023-02-28,LTCEUR,89.2,91.29,88.25,89.68,9989.848,897635.72585,6384
1677456000000,2023-02-27,LTCEUR,90.41,91.24,87.65,89.14,9690.357,866417.55854,6148
1677369600000,2023-02-26,LTCEUR,88.47,90.73,88.09,90.4,6164.677,551892.38282,4705
1677283200000,2023-02-25,LTCEUR,87.02,88.84,85.69,88.48,7032.685,613396.12559,5397
1677196800000,2023-02-24,LTCEUR,89.42,89.92,85.48,87.01,8395.395,735446.89425,6186
1677110400000,2023-02-23,LTCEUR,89.92,90.66,88.19,89.32,6007.994,537692.33752,4759
1677024000000,2023-02-22,LTCEUR,88.16,89.94,86.13,89.9,6962.341,615761.34375,4824
1676937600000,2023-02-21,LTCEUR,89.8,90.74,86.27,88.16,9552.728,843802.14406,5517
1676851200000,2023-02-20,LTCEUR,91.28,92.31,88.47,89.84,9514.567,861441.54256,6097
1676764800000,2023-02-19,LTCEUR,93.35,94.89,90.72,91.29,7895.999,732485.15676,4781
1676678400000,2023-02-18,LTCEUR,93.78,95.29,92.51,93.33,7043.822,659546.6712,4751
1676592000000,2023-02-17,LTCEUR,92.54,95.2,92.12,93.83,9967.201,934695.31824,5382
1676505600000,2023-02-16,LTCEUR,96.15,99.0,92.42,92.44,10060.856,958813.43541,6230
1676419200000,2023-02-15,LTCEUR,89.3,96.46,88.68,96.14,8359.017,766725.44483,4381
1676332800000,2023-02-14,LTCEUR,84.89,89.42,84.27,89.22,8608.922,748807.43018,3669
1676246400000,2023-02-13,LTCEUR,86.63,89.03,82.33,84.93,11036.503,940430.23206,4543
1676160000000,2023-02-12,LTCEUR,88.46,88.5,85.24,86.62,3917.128,342577.16632,2612
1676073600000,2023-02-11,LTCEUR,87.46,88.82,86.78,88.31,4778.055,419691.78529,2698
1675987200000,2023-02-10,LTCEUR,85.78,88.33,85.32,87.49,7374.471,637820.97651,3310
1675900800000,2023-02-09,LTCEUR,92.79,92.86,84.0,85.75,10336.029,914580.61416,4327
1675814400000,2023-02-08,LTCEUR,94.05,95.35,90.42,92.68,8963.722,833191.91623,4327
1675728000000,2023-02-07,LTCEUR,89.43,94.64,89.39,93.96,11196.119,1038246.66786,5014
1675641600000,2023-02-06,LTCEUR,89.68,91.37,87.94,89.56,8053.685,724584.28309,3573
1675555200000,2023-02-05,LTCEUR,91.18,91.54,88.03,89.66,6349.409,569744.84442,3693
1675468800000,2023-02-04,LTCEUR,92.66,93.88,91.0,91.16,6541.802,602183.44284,3452
1675382400000,2023-02-03,LTCEUR,90.47,93.05,89.69,92.55,9758.405,889676.06158,4440
1675296000000,2023-02-02,LTCEUR,91.18,93.23,89.89,90.51,10124.745,925475.8151,4715
1675209600000,2023-02-01,LTCEUR,86.66,93.3,85.91,91.18,13053.18,1157999.51612,5837
1675123200000,2023-01-31,LTCEUR,84.35,88.76,84.34,86.71,10606.455,921886.45798,4827
1675036800000,2023-01-30,LTCEUR,87.27,88.36,81.69,84.24,12694.032,1079028.11015,5552
1674950400000,2023-01-29,LTCEUR,82.55,89.93,82.55,87.33,15905.304,1389843.01388,6153
1674864000000,2023-01-28,LTCEUR,81.85,82.84,80.08,82.64,6671.758,542999.06806,3287
1674777600000,2023-01-27,LTCEUR,80.35,82.19,78.87,81.85,8383.972,675079.56427,3893
1674691200000,2023-01-26,LTCEUR,81.9,82.39,79.81,80.45,6407.054,520430.67813,3519
1674604800000,2023-01-25,LTCEUR,80.2,84.2,78.66,81.84,7787.862,630105.2624,4186
1674518400000,2023-01-24,LTCEUR,82.78,84.19,79.15,80.26,7669.897,630234.14,3712
1674432000000,2023-01-23,LTCEUR,80.6,85.62,80.31,82.75,10476.863,868646.53021,4518
1674345600000,2023-01-22,LTCEUR,81.0,82.95,79.79,80.54,5924.869,482653.10875,2936
1674259200000,2023-01-21,LTCEUR,83.23,84.95,80.77,81.09,5408.351,447255.16557,3641
1674172800000,2023-01-20,LTCEUR,77.77,84.13,76.64,83.28,7432.882,592950.56223,4085
1674086400000,2023-01-19,LTCEUR,76.52,78.02,75.65,77.85,4467.494,344295.39046,2792
1674000000000,2023-01-18,LTCEUR,80.95,81.96,75.91,76.64,11078.581,873565.76349,5071
1673913600000,2023-01-17,LTCEUR,79.36,82.7,78.25,80.73,10063.553,807921.58283,4588
1673827200000,2023-01-16,LTCEUR,80.73,82.0,77.69,79.38,10833.69,864301.59228,4471
1673740800000,2023-01-15,LTCEUR,81.16,81.72,78.79,80.63,7874.489,633366.81041,3956
1673654400000,2023-01-14,LTCEUR,79.73,84.17,79.38,81.13,21044.385,1714177.96612,6549
1673568000000,2023-01-13,LTCEUR,79.34,81.21,77.39,79.8,11187.695,877595.95052,4791
1673481600000,2023-01-12,LTCEUR,78.15,81.3,75.62,79.27,11032.39,862181.65944,5141
1673395200000,2023-01-11,LTCEUR,75.31,78.99,74.51,78.04,10919.466,833748.19362,4249
1673308800000,2023-01-10,LTCEUR,76.11,77.27,74.17,75.28,7892.103,595544.12455,3569
1673222400000,2023-01-09,LTCEUR,73.81,78.21,73.29,76.05,13324.989,1019438.69426,4542
1673136000000,2023-01-08,LTCEUR,71.79,73.74,70.63,73.69,8440.861,603913.02355,3012
1673049600000,2023-01-07,LTCEUR,71.33,72.21,70.92,71.75,6219.713,444815.8116,2855
1672963200000,2023-01-06,LTCEUR,70.6,71.87,68.8,71.32,10760.231,758741.69194,4006
1672876800000,2023-01-05,LTCEUR,71.27,71.89,69.77,70.45,7298.701,516055.95964,3390
1672790400000,2023-01-04,LTCEUR,71.61,73.72,70.17,71.08,9170.671,659337.41139,3786
1672704000000,2023-01-03,LTCEUR,69.87,71.92,69.59,71.64,9796.757,696608.07019,4244
1672617600000,2023-01-02,LTCEUR,66.06,72.5,65.25,69.91,17099.971,1190596.41855,5659
1672531200000,2023-01-01,LTCEUR,65.43,66.69,64.27,65.98,6441.31,422605.67239,3005
1672444800000,2022-12-31,LTCEUR,63.48,66.36,63.13,65.31,9707.512,630827.29999,3808
1672358400000,2022-12-30,LTCEUR,62.49,64.13,62.03,63.48,10493.614,661562.50869,4029
1672272000000,2022-12-29,LTCEUR,62.34,63.09,61.64,62.58,9700.505,606119.79857,3464
1672185600000,2022-12-28,LTCEUR,64.6,65.24,61.84,62.28,11775.759,747379.75756,3918
1672099200000,2022-12-27,LTCEUR,66.37,66.58,63.7,64.59,10747.127,701479.59426,3711
1672012800000,2022-12-26,LTCEUR,65.11,67.44,64.55,66.29,11272.764,742054.82284,3802
1671926400000,2022-12-25,LTCEUR,61.81,65.59,61.4,65.14,9099.77,573287.43227,3185
1671840000000,2022-12-24,LTCEUR,61.9,62.12,61.31,61.81,3329.803,205765.87511,1956
1671753600000,2022-12-23,LTCEUR,62.44,62.82,61.36,61.95,6708.159,415775.24174,2836
1671667200000,2022-12-22,LTCEUR,61.63,62.66,60.72,62.44,11670.042,720867.53957,4007
1671580800000,2022-12-21,LTCEUR,61.74,62.84,60.78,61.66,12569.902,776317.80374,4580
1671494400000,2022-12-20,LTCEUR,59.72,62.32,59.51,61.75,19073.433,1167751.32281,5398
1671408000000,2022-12-19,LTCEUR,60.86,61.33,57.56,59.78,16021.93,948819.19121,5220
1671321600000,2022-12-18,LTCEUR,61.38,62.3,59.62,60.83,7435.467,451358.65077,3357
1671235200000,2022-12-17,LTCEUR,62.58,63.98,59.17,61.38,29734.318,1829424.48834,7665
1671148800000,2022-12-16,LTCEUR,68.0,68.94,61.45,62.62,39679.287,2548754.2189,8740
1671062400000,2022-12-15,LTCEUR,70.53,70.74,67.5,68.01,7720.594,534660.21426,3574
1670976000000,2022-12-14,LTCEUR,72.79,74.25,69.83,70.5,10633.54,773101.12552,4371
1670889600000,2022-12-13,LTCEUR,72.31,75.12,70.42,72.8,12827.297,934813.91096,4753
1670803200000,2022-12-12,LTCEUR,72.73,72.95,69.91,72.28,8177.194,583091.78727,4033
1670716800000,2022-12-11,LTCEUR,72.53,74.59,72.42,72.76,6568.758,482770.01204,3395
1670630400000,2022-12-10,LTCEUR,72.47,73.51,71.92,72.51,5888.297,427889.91335,3039
1670544000000,2022-12-09,LTCEUR,74.14,74.6,72.09,72.45,6591.596,482772.78418,3525
1670457600000,2022-12-08,LTCEUR,73.25,74.58,70.94,74.19,10844.674,782554.51388,5032
1670371200000,2022-12-07,LTCEUR,76.37,76.79,72.1,73.16,8530.629,628969.64318,4448
1670284800000,2022-12-06,LTCEUR,76.44,77.88,74.27,76.38,9652.703,731587.67571,4925
1670198400000,2022-12-05,LTCEUR,73.24,80.29,72.92,76.4,22990.435,1788889.3377,7958
1670112000000,2022-12-04,LTCEUR,72.62,73.59,72.0,73.23,6877.102,500099.15385,3687
1670025600000,2022-12-03,LTCEUR,74.03,74.13,71.73,72.63,7816.659,569048.76218,3927
1669939200000,2022-12-02,LTCEUR,73.7,74.12,71.77,74.06,10533.125,767781.84478,4778
1669852800000,2022-12-01,LTCEUR,75.95,77.38,72.84,73.67,10353.138,767107.10228,5091
1669766400000,2022-11-30,LTCEUR,73.38,78.06,73.07,75.98,13103.551,989073.33068,6034
1669680000000,2022-11-29,LTCEUR,71.33,75.24,70.94,73.44,15069.753,1109504.41499,6810
1669593600000,2022-11-28,LTCEUR,72.16,72.55,67.95,71.47,15410.798,1077640.6005,6842
1669507200000,2022-11-27,LTCEUR,73.42,76.09,71.41,72.12,10896.121,804818.64939,5985
1669420800000,2022-11-26,LTCEUR,71.19,76.54,70.99,73.48,14865.616,1100517.48127,7192
1669334400000,2022-11-25,LTCEUR,75.49,76.63,70.35,71.09,16526.935,1202500.01746,7955
1669248000000,2022-11-24,LTCEUR,75.87,76.34,71.98,75.51,17208.792,1283655.42434,8214
1669161600000,2022-11-23,LTCEUR,68.48,80.84,67.5,75.83,53513.394,4039321.45744,18599
1669075200000,2022-11-22,LTCEUR,59.82,69.22,59.45,68.5,42883.606,2806874.08488,13803
1668988800000,2022-11-21,LTCEUR,60.02,61.54,57.55,59.75,20959.918,1247218.33475,8148
1668902400000,2022-11-20,LTCEUR,61.76,62.63,58.45,60.05,9774.398,589473.99534,4946
1668816000000,2022-11-19,LTCEUR,60.6,62.5,59.35,61.84,11273.405,688641.08798,5451
1668729600000,2022-11-18,LTCEUR,60.31,61.62,59.4,60.7,17316.411,1048828.05472,7325
1668643200000,2022-11-17,LTCEUR,55.32,61.45,54.94,60.38,33949.338,1971844.06486,12018
1668556800000,2022-11-16,LTCEUR,55.96,57.91,54.52,55.3,17256.717,962725.68048,6547
1668470400000,2022-11-15,LTCEUR,54.91,57.41,54.73,56.01,18585.143,1044472.19117,7651
1668384000000,2022-11-14,LTCEUR,55.6,57.4,51.76,54.89,36604.576,2005707.8435,13142
1668297600000,2022-11-13,LTCEUR,58.28,58.67,54.58,55.62,16155.353,909307.60541,7387
1668211200000,2022-11-12,LTCEUR,59.76,60.0,56.45,58.27,24336.583,1418834.82659,10081
1668124800000,2022-11-11,LTCEUR,59.55,68.6,56.97,59.7,35925.859,2186208.37,10712
1668038400000,2022-11-10,LTCEUR,50.48,60.19,50.03,59.46,28837.487,1601028.93119,9273
1667952000000,2022-11-09,LTCEUR,57.48,59.52,48.13,50.7,21784.593,1214593.70417,7281
1667865600000,2022-11-08,LTCEUR,67.37,68.33,55.38,57.58,33662.331,2146445.95446,11631
1667779200000,2022-11-07,LTCEUR,68.94,73.85,66.27,67.39,34691.866,2453166.17042,12220
1667692800000,2022-11-06,LTCEUR,69.64,71.36,68.17,68.94,22448.734,1566409.26951,8485
1667606400000,2022-11-05,LTCEUR,67.98,72.28,67.46,69.66,33216.984,2319938.99115,12545
1667520000000,2022-11-04,LTCEUR,63.58,70.83,63.17,67.96,38990.394,2625237.79405,15044
1667433600000,2022-11-03,LTCEUR,62.09,65.84,61.41,63.5,40269.147,2566866.31406,15233
1667347200000,2022-11-02,LTCEUR,55.85,63.67,55.41,62.11,96300.679,5855283.21167,28029
1667260800000,2022-11-01,LTCEUR,55.65,56.32,54.91,55.84,15359.511,856048.23963,5377
